240849_at,1556314_a_at,233846_at,1554154_at,233443_at,242306_at,235775_at,224370_s_at,238023_at,230291_s_at,1555548_at,223168_at,224066_s_at,232421_at,202063_s_at,1560303_at,244630_at,1553600_at,228878_s_at,237643_at,204059_s_at,1558154_at,244268_x_at,1567237_at,244070_at,235072_s_at,242366_at,1555979_at,238821_at,228933_at,221948_s_at,1569362_at,236933_at,215137_at,217593_at,226573_at,1557322_at,217462_at,208138_at,224133_at,224810_s_at,201181_at,221954_at,211171_s_at,1566690_at,1563946_at,217413_s_at,239843_at,212848_s_at,233447_at,206827_s_at,207289_at,236040_at,219355_at,237707_at,219495_s_at,239657_x_at,209159_s_at,244626_at,209811_at,202056_at,237696_at,51158_at,227196_at,1552734_at,225366_at,1567590_at,208819_at,241458_at,226607_at,201489_at,232189_at,229562_at,1561928_s_at,243283_at,235889_at,230300_at,1566577_at,208878_s_at,219461_at,1555962_at,237851_at,234373_x_at,228405_at,225363_at,234271_at,242180_at,205486_at,237464_at,242767_at,1553235_at,221676_s_at,236849_at,238245_at,204633_s_at,218979_at,232076_at,241361_at,232674_at,233835_at,236195_x_at,1553640_at,242980_at,1563327_a_at,231541_s_at,204689_at,211551_at,216338_s_at,212864_at,207004_at,217142_at,220778_x_at,212342_at,228949_at,212799_at,228757_at,234110_at,207084_at,225915_at,234972_at,244494_at,233871_at,227728_at,233439_at,215372_x_at,215507_x_at,236887_at,230978_at,1556228_a_at,227618_at,230100_x_at,219842_at,210310_s_at,233812_at,239135_at,212839_s_at,211445_x_at,226115_at,225024_at,227738_s_at,220615_s_at,238035_at,230855_at,244779_at,223888_s_at,204108_at,201056_at,1564876_s_at,241556_at,224975_at,235934_at,241817_at,1555687_a_at,1555888_at,209475_at,201773_at,208901_s_at,230514_s_at,211500_at,213345_at,1561631_at,204055_s_at,228415_at,238476_at,235825_at,222020_s_at,227476_at,210341_at,233381_at,226512_at,242847_at,229482_at,213222_at,206342_x_at,209001_s_at,236577_at,232829_at,216888_at,203769_s_at,221408_x_at,1567068_at,202254_at,204648_at,225013_at,1558937_s_at,225880_at,216794_at,203080_s_at,1565306_a_at,202266_at,221840_at,244667_at,215636_at,241143_at,217597_x_at,222498_at,244160_at,228412_at,208070_s_at,243009_at,Class
51.4947,54.1879,30.231,39.0749,38.0992,11.4445,9.66079,5.48277,15.6781,5.81887,30.8355,246.078,20.2864,14.6439,29.9142,8.18341,32.8092,28.4627,28.353,26.9294,12.6605,37.2501,183.455,11.0842,12.9232,600.793,413.344,18.0315,16.2262,55.0984,32.1976,10.1886,33.2201,61.5496,31.8945,36.7957,18.4511,25.4077,43.8368,46.5085,2973.18,281.322,263.878,12.3973,45.7103,56.4107,48.0962,260.064,51.2087,7.33925,50.7972,50.3002,25.3666,22.3442,9.1132,76.6501,49.2688,14.7943,9.56124,69.9561,291.065,13.0195,16.5859,7.4824,12.1288,137.244,14.5186,2053.64,71.0497,148.362,891.686,27.5407,58.7993,33.0052,10.4488,16.5173,58.8747,28.0454,401.655,15.4899,40.0209,59.1695,37.5011,104.601,5178.86,30.7397,26.6361,187.048,35.2837,11.7828,27.2226,820.665,43.351,43.7851,707.541,252.447,77.9376,36.2189,30.0933,14.2692,48.0056,14.7943,10.0432,15.5531,32.853,272.04,12.3876,488.051,606.598,84.9499,134.465,64.3071,93.3612,339.952,507.901,48.5401,6.41643,14.938,57.9187,145.96,19.9519,12.4186,395.436,29.0958,81.9724,45.6576,16.9464,15.8883,342.947,394.657,159.269,12.9524,18.2834,47.3502,1588.91,10.5671,914.495,106.744,184.212,116.798,543.652,497.864,31.004,73.0241,24.5739,356.504,97.0723,36.2519,47.3241,26.0446,29.1381,176.944,18.4465,277.367,596.609,529.39,1177.88,18.2187,81.4789,46.4513,5.42691,20.3807,279.922,379.314,18.1082,15.1287,346.126,17.047,57.8353,104.215,68.5557,21.7173,95.0411,867.733,1539.81,10.9975,498.736,42.1614,64.3071,29.9283,15.0076,138.745,85.077,20.9231,10.5174,168.032,20.4388,628.415,10.3498,1414.75,1123.43,39.9735,13.5171,28.8281,64.8653,216.126,31.7644,264.517,275.709,10.8262,Control
56.1071,32.8897,33.6238,33.9432,46.8377,16.9009,9.54768,6.63734,15.7709,6.54095,35.6563,359.022,13.4978,12.4097,26.1432,8.64673,31.7847,42.5783,42.4528,37.5799,13.343,35.6577,191.886,13.8314,17.1909,487.735,670.937,26.4827,13.7172,33.8415,33.0872,6.76155,44.7811,51.3701,31.3496,59.0905,20.7311,33.6556,58.0054,65.8555,2985.38,289.046,388.259,12.4326,63.7432,61.7484,74.2814,228.86,46.0288,10.3258,62.5444,74.674,23.9703,22.5964,11.1401,59.331,56.3812,17.4699,8.02336,61.4789,309.046,17.3901,17.3179,9.63003,12.7874,149.361,15.338,1426.22,61.8516,122.896,998.59,29.7095,62.4033,30.7501,8.08373,19.2338,47.1296,25.1421,399.155,14.9892,36.8761,65.8021,44.7811,101.933,4993.31,20.2075,25.531,147.577,34.7977,17.1215,18.4393,839.298,26.7349,44.6347,386.772,215.633,83.9718,38.7479,27.6039,18.5674,78.6703,15.4979,8.5491,18.1731,31.3755,302.751,15.2399,581.468,644.164,114.402,132.995,80.6937,82.4789,528.09,438.443,52.4114,6.45183,17.2745,34.8187,104.182,20.8674,15.5317,303.1,30.2051,89.7881,44.5415,14.6674,16.3423,215.673,447.251,165.938,13.6149,19.4797,58.4825,1234.05,11.3008,1191.14,74.0833,142.983,160.367,515.047,518.893,33.5188,66.332,26.0679,241.327,91.065,32.7377,63.8896,22.6315,36.4426,136.602,14.5603,220.58,387.883,489.777,877.963,16.8076,81.2228,60.33,6.51117,20.4875,298.889,297.59,19.3437,17.6,403.592,17.0227,55.0073,101.925,66.0029,19.2996,101.99,1195.19,1282.2,9.78034,193.776,58.3095,62.6984,33.4678,27.4883,106.278,121.208,11.9645,11.8794,174.746,17.9119,444.255,14.1933,1597.52,1289.33,33.0946,10.7363,32.1146,71.3878,147.33,42.4691,284.693,192.695,11.9101,Control
45.8808,22.9648,34.4594,31.6526,43.6342,14.0289,10.2356,4.95902,12.9117,6.17255,24.0769,581.448,20.2258,11.4909,22.4409,8.77224,35.4718,30.3744,38.094,33.3597,9.39699,37.4149,138.451,12.457,17.4516,338.204,331.027,21.3084,18.7595,36.8563,44.2538,7.51841,40.5819,48.3235,29.0593,47.7172,24.6465,27.5586,46.2034,43.6344,2426.16,226.976,215.242,12.6425,57.5225,56.0299,55.9344,174.783,53.7307,11.0062,49.248,64.7773,29.6648,37.2332,9.78019,62.9425,51.285,14.4017,9.06585,95.8555,242.887,15.2399,16.971,9.42891,10.2856,139.887,12.4049,1732.75,58.3835,93.346,1034.91,32.0763,51.4828,32.1727,12.6691,23.4603,61.0606,39.4683,351.387,14.5264,48.9279,54.0144,47.6131,88.6129,3524.08,35.2062,26.3017,136.372,36.9321,12.3262,23.7611,730.376,30.8457,42.9179,402.077,326.556,78.3478,32.9479,33.4185,18.5018,55.2855,16.3275,8.91779,16.7888,27.6195,195.411,15.7604,373.163,425.854,103.658,120.648,73.8125,81.1964,95.8539,429.182,49.6608,5.80969,13.9599,57.518,140.428,22.9362,11.2143,320.04,23.4392,100.618,42.7723,20.9093,22.3244,215.19,291.874,144.942,17.0348,17.243,44.9121,794.894,12.8296,1086.32,60.7618,176.737,140.393,498.471,440.262,37.0146,42.2177,21.5771,279.145,102.261,36.3924,55.5849,21.6413,46.3695,129.942,16.0381,210.729,390.396,568.893,1154.47,23.3782,92.8627,45.2786,6.49484,36.6303,312.819,303.774,17.0348,17.0181,235.752,14.4457,50.7314,96.0938,65.8941,19.1749,93.393,491.078,1169.37,8.28171,260.524,51.7996,57.1083,29.6185,23.2884,86.0259,91.0496,17.4997,8.5761,164.805,19.6494,545.865,12.2642,1131.81,1067.8,47.7718,11.505,41.1017,95.8464,200.793,36.1387,147.665,320.614,12.7665,Control
46.5105,35.9948,33.8827,32.1662,43.7115,12.2441,9.30161,5.69464,18.4293,7.48605,34.0753,369.515,22.9887,12.3287,22.4824,8.7569,35.5019,45.1382,41.9582,43.1504,11.0259,52.2451,156.3,20.4967,15.0854,334.012,403.536,30.9183,16.492,27.9531,58.2378,9.22033,45.0114,58.1656,32.8237,56.1948,20.3261,36.6805,51.013,55.63,2530.1,244.013,315.722,18.7379,58.1349,67.8622,92.367,182.011,60.5179,13.5572,62.3199,79.7439,41.7549,25.0229,11.4728,51.4153,114.795,19.5131,8.78724,45.4107,233.776,14.335,21.4844,9.77028,14.4833,120.079,14.9967,1635.23,45.6833,109.882,680.801,34.6873,77.9354,30.3322,13.4997,21.7672,57.1586,39.8494,302.87,18.2829,56.4279,78.1351,63.5467,127.275,4151.77,38.0674,44.2536,136.223,27.7049,12.1153,33.7155,594.918,30.5052,47.2297,377.208,272.861,109.641,34.3648,29.104,20.5817,70.1011,17.3258,12.409,17.3264,34.4798,285.537,21.9144,324.318,559.074,128.193,113.27,111.165,66.9448,361.785,378.706,59.6516,7.06769,14.0131,34.0564,99.3525,18.2818,14.684,368.452,30.5935,87.6005,51.5802,19.7298,20.621,256.508,276.2,180.711,11.2569,21.4646,56.278,1046.81,15.3771,1175.64,69.9218,141.834,181.443,546.934,492.88,48.6755,71.3519,32.0519,285.168,97.0045,46.1955,66.7638,24.0938,54.3648,95.4091,17.6179,241.274,693.115,501.882,1014.77,22.0817,113.674,56.7495,7.80123,15.549,425.72,426.808,18.3202,16.1688,323.12,17.4098,63.6787,113.483,69.0979,22.1699,82.153,656.926,1278.14,12.8422,464.104,67.5251,70.8253,35.8277,24.1759,84.0122,101.677,20.1425,9.43755,154.75,26.8544,475.002,16.0341,1120.13,799.577,62.5726,12.0694,33.5927,84.9926,193.855,46.4368,262.949,231.902,11.5454,Control
51.3655,22.9191,32.7169,28.2594,44.3384,12.9782,11.8501,6.31434,15.6096,7.34208,31.7401,185.069,21.632,18.9836,24.0569,7.64821,31.3376,40.1693,42.6399,30.5954,13.5911,43.9844,123.928,14.2024,13.8123,451.653,425.283,23.3126,10.5874,64.1213,47.0168,6.85737,42.6638,71.5452,49.9098,64.3286,17.0868,24.5513,46.2289,54.1229,2163.59,183.363,230.354,13.8755,58.2221,58.3516,79.1785,151.73,57.5348,11.4826,53.9625,96.2049,27.8429,17.9293,11.0362,56.5854,62.3619,16.9514,9.2634,53.4887,231.178,15.7965,24.0044,9.26424,10.5035,116.668,11.8334,1458.94,41.7668,167.781,686.995,33.5765,48.8976,30.242,13.4888,34.5519,43.5296,27.9546,302.867,13.4589,42.9878,61.4946,60.6142,153.888,3688.53,33.5155,39.8021,143.729,43.6159,12.2651,24.2344,618.809,25.4435,48.4046,414.927,202.395,87.5916,34.8813,36.4747,21.4625,65.641,15.1313,9.05839,16.2178,34.3823,280.682,16.5524,644.939,306.918,84.8699,105.465,91.2048,60.6031,89.0495,336.384,65.1584,6.85737,17.2635,54.2898,123.027,19.3693,10.491,333.392,23.2319,114.43,46.8837,21.659,15.584,157.309,446.978,153.809,12.887,18.4826,65.9277,1372.27,9.5869,1251.66,83.8504,146.29,170.867,150.731,476.261,42.172,41.2656,21.9528,171.25,127.369,36.4096,58.9253,25.3091,51.2912,131.529,15.5138,448.165,471.863,484.758,799.611,22.5909,118.36,50.8357,6.65072,40.0067,248.134,449.009,17.3366,15.5713,314.957,14.7592,60.2341,100.564,56.7517,27.006,91.9986,828.16,1157.66,11.1874,223.989,60.3115,32.6898,36.981,22.7927,78.375,97.976,17.2591,10.9644,142.412,20.7533,616.875,16.0988,1324.8,1394.16,49.453,13.5937,33.4762,107.891,132.496,34.6874,192.196,245.062,14.8111,Control
40.2573,27.9305,33.3857,33.8926,35.9911,13.9886,11.4209,5.74986,16.2492,5.77591,30.6844,440.531,18.2293,13.9241,24.2559,8.17454,39.6952,35.145,45.5253,35.2857,13.2673,38.8351,169.478,15.8233,12.2586,537.867,411.744,31.7617,12.8166,46.3,46.8357,7.96235,53.2478,59.5645,34.7307,60.5637,13.2225,23.4043,43.6629,49.2851,2469.55,239.816,262.659,14.1591,60.1323,64.0463,59.8274,174.91,41.1608,10.1958,50.9947,89.5792,32.4704,20.3671,8.18719,44.8941,80.3982,15.7222,10.0187,55.8135,217.645,13.2398,19.4651,8.88538,10.0464,132.576,15.7579,1792.39,39.7626,159.308,1369.97,32.5098,79.5947,40.3585,11.7534,17.4914,35.4875,27.3943,373.482,17.5943,41.6048,63.3669,45.4667,107.53,3779.27,26.7269,28.7625,138.652,34.7728,13.209,28.3121,897.71,25.0545,45.0371,495.437,183.847,77.4066,36.0217,25.593,18.0874,63.4745,13.4148,12.1297,18.3848,39.1263,256.214,18.1478,598.482,387.104,108.303,151.787,65.8339,51.2695,566.434,402.856,42.5601,6.39188,16.8941,45.1166,159.191,17.2003,9.77995,243.456,26.4895,103.637,43.7725,13.786,11.3002,203.856,451.695,139.681,13.5204,16.606,58.508,1515.25,10.9546,1096.24,66.917,149.464,130.668,326.67,407.665,34.1026,37.112,27.7193,236.331,103.04,45.4068,64.5042,25.5703,29.3021,139.777,14.5162,281.41,397.746,543.266,895.741,22.7296,84.8333,51.8051,6.6273,16.9131,260.22,276.545,19.7529,11.9396,351.419,15.081,61.7854,77.3027,58.896,18.9138,106.411,961.391,1078.4,12.4219,235.611,52.2903,51.7658,26.0344,16.9373,93.2403,102.188,20.192,10.7988,115.56,18.3499,525.129,12.9191,1428.15,1361.21,46.7,13.2027,40.0558,63.6165,145.071,36.0824,292.997,210.04,9.22785,Control
48.6401,32.5338,26.5349,33.4824,35.4922,13.6535,11.4135,5.3778,11.6158,5.48812,25.7451,269.027,23.2658,13.9629,31.5134,8.18311,29.321,38.3763,28.1654,22.3601,22.3186,27.4151,227.009,14.3794,15.1431,649.225,642.416,17.0269,14.2737,89.6403,30.1446,9.96855,44.4827,59.9979,33.6675,38.2889,31.0146,22.3297,37.7393,42.2859,3645.5,241.624,436.693,11.7459,50.9052,79.3292,55.1329,236.814,50.9986,8.90447,45.2604,67.6589,24.1165,27.744,10.8894,74.0634,67.5015,14.6065,9.17441,72.1518,294.023,12.0917,15.6691,10.924,10.3118,193.369,13.4585,1607.76,67.6825,145.802,1110.7,29.4727,54.2142,41.3184,10.9874,30.0224,55.3527,24.0223,541.94,15.5406,43.9469,44.6998,38.2111,101.331,5013.01,19.1104,28.4895,227.634,35.8093,13.6879,22.8985,880.295,28.5954,46.2243,816.831,260.018,64.7448,33.0605,23.9949,21.5116,51.0898,14.4527,7.89965,14.257,34.5812,261.579,11.685,690.82,737.877,74.4361,127.135,76.1328,85.3838,733.033,478.892,55.2807,5.84775,11.9,41.0333,137.895,12.6906,10.9721,479.831,23.9748,83.4639,42.8121,20.5153,16.7582,286.999,628.212,193.369,16.0474,15.1938,69.8609,1997.28,13.6115,1102.06,150.734,198.037,105.63,563.867,613.142,40.958,86.2808,19.7819,295.434,140.166,33.8953,45.6805,27.2301,45.5271,200.793,12.7093,466.502,655.774,646.542,977.827,13.641,90.8936,50.9764,5.96719,52.0457,262.757,492.301,19.913,16.5984,462.574,12.3579,41.4783,118.332,74.6877,17.627,126.258,1329.15,1488.64,9.54812,278.934,51.4348,80.2947,21.3444,16.6691,181.064,78.1397,19.3565,12.7593,181.046,20.227,887.312,14.5963,1688.12,1599.07,34.6411,11.3072,24.2753,53.95,147.35,30.1828,335.848,275.087,14.9042,Control
43.2425,27.0182,28.9258,31.6703,44.9531,11.7306,10.6785,5.7965,15.5308,7.3433,27.964,234.102,21.7078,12.4685,35.1942,8.18134,28.8701,30.0444,33.6017,37.82,12.5607,36.9805,219.569,13.3584,13.6437,448.208,522.32,23.4157,13.4058,111.135,42.1824,7.39232,44.3567,60.7276,20.462,50.188,15.6556,22.602,41.215,38.0933,2851.21,214.153,353.138,13.9594,41.1883,57.083,58.0131,188.431,54.4166,9.07499,63.5579,61.3178,29.8554,24.9899,13.9573,70.7857,64.9789,15.2095,6.91868,51.8119,353.136,12.2595,22.226,9.99554,9.55501,152.686,11.7574,1594.47,67.3298,149.905,1135.3,30.2531,54.7102,32.5817,11.7597,26.8807,57.7924,23.6864,469.467,12.2352,68.1971,59.5326,43.8573,112.394,4697.54,27.776,27.4241,170.687,38.4729,11.3317,27.1094,1053.05,27.7107,45.5965,709.4,185.468,96.7897,42.9478,23.3119,26.3473,64.3363,14.0223,6.82958,18.5896,35.1673,239.53,15.3677,685.544,477.588,83.4544,134.638,69.0866,85.7511,489.19,508.872,56.1873,7.02154,16.674,58.3575,129.491,17.2029,12.8045,407.096,29.644,63.6947,46.0917,14.0249,17.3818,219.683,425.59,109.905,14.7587,20.8154,54.4185,1882.35,11.6712,1049.23,141.061,187.15,129.741,487.666,623.486,43.6345,69.3005,29.0304,273.851,124.064,33.9386,60.6162,25.3846,44.4227,161.025,17.1972,441.398,423.266,578.901,721.467,22.4798,92.8944,56.5431,6.27775,23.5368,296.487,330.51,21.7018,15.6553,342.61,13.4614,45.1229,129.98,86.6394,28.6467,82.0517,1530.91,1471.55,10.6157,217.693,56.838,47.4323,22.5176,27.894,140.576,90.777,15.8435,13.5507,157.642,23.7364,582.489,12.2071,1108.49,1119.14,49.7341,13.3343,35.2995,82.7153,132.126,34.0658,289.73,270.9,13.4707,Control
54.8692,32.4756,27.6537,33.7379,43.3856,11.3277,10.8642,5.67677,11.8086,5.99388,26.1293,333.283,18.892,12.9298,28.5643,7.42948,29.7772,34.2232,35.2808,36.3127,18.9858,37.7893,166.27,11.2541,11.8042,642.939,538.71,17.1217,12.9913,109.007,35.3569,8.21703,48.3066,50.2292,24.848,52.6895,16.2766,24.9381,40.6399,48.0593,2974.74,285.805,350.754,13.2277,49.5283,55.3257,63.4751,321.025,56.2259,10.8046,62.7925,75.8002,23.5196,51.572,11.8619,70.2487,62.3271,15.8331,8.46732,94.189,379.962,13.2277,18.2631,9.32646,12.6741,198.464,11.2952,1506.15,58.9876,166.724,980.048,33.7819,56.9053,30.4766,14.0187,29.0337,51.5189,37.9775,493.313,13.7447,55.6639,50.9006,52.2547,103.986,4840.06,31.0027,31.8584,179.206,44.766,12.7097,24.5399,1119.83,26.4856,34.5971,673.337,298.209,77.1267,30.4248,32.3019,20.9741,50.6269,14.2106,7.90772,14.6465,28.1039,281.42,15.9916,493.683,478.498,89.0894,138.074,72.1517,81.4405,340.906,471.962,49.31,6.68231,17.5541,47.2962,159.18,18.9411,10.1608,473.227,24.1033,106.902,48.9424,27.7069,17.4334,236.303,488.282,190.092,15.3125,16.2992,53.4284,2041.14,12.1751,1129.42,134.471,164.173,141.516,371.95,607.552,35.644,66.2141,24.7222,296.023,128.378,35.8805,59.9494,31.8187,37.9781,179.536,14.7339,476.817,694.082,704.675,1174.38,20.6807,92.2682,55.3785,5.67677,65.4843,359.353,497.116,16.1083,13.7862,426.325,14.2524,51.7367,135.657,77.6386,16.9247,131.722,952.286,1351.13,10.1413,292.896,56.6899,61.0695,27.4471,18.6625,121.102,106.664,20.2274,16.1393,184.631,19.6825,991.173,16.8569,1630.25,1636.57,44.2157,8.76952,27.6339,77.8456,182.241,42.1474,364.632,367.045,20.1676,Control
31.4933,38.3899,18.3555,36.29,44.7115,11.5024,14.3214,6.28828,11.3449,6.29997,27.0647,271.437,14.953,13.6048,32.9193,8.47133,19.3113,29.3383,33.4324,31.2318,21.9065,28.0063,191.895,12.2686,15.5839,415.33,463.638,18.0328,14.7087,70.1071,35.2679,8.88734,37.6297,51.9964,35.3586,32.2128,20.7401,23.5547,35.0767,41.0134,2867.78,267.597,321.354,11.8297,53.0001,57.6627,49.1295,210.702,35.9361,7.93426,53.3804,54.4624,19.1325,32.7425,9.80905,90.7161,58.3186,20.6148,9.01812,82.6631,356.591,14.7479,22.0237,11.9978,15.3926,165.318,10.2124,1673.65,52.0677,145.065,1048.65,27.1657,61.5566,30.3116,13.1994,19.4868,74.5883,31.9847,445.31,15.0097,30.2577,43.7042,45.1365,105.022,5058.73,14.889,24.9161,186.567,35.5823,9.96079,28.5514,1035.7,32.8996,37.9394,754.689,321.638,64.1043,26.918,22.3547,17.3655,55.1869,16.536,8.55868,19.0545,31.9162,250.169,13.8138,423.622,500.419,81.4609,135.93,62.5556,77.7021,177.402,600.218,48.0399,5.55994,11.8304,64.3512,138.433,13.0634,9.52332,375.346,20.2537,85.8397,49.0547,21.3713,9.67188,187.46,379.926,175.259,14.1064,16.2948,45.5831,1572.32,14.0249,1092.9,113.076,199.297,87.6643,415.134,598.021,27.0183,66.4111,23.1155,294.473,116.362,27.9865,55.814,24.0151,27.0466,180.438,21.214,318.594,552.685,593.224,1057.52,15.2986,82.4057,34.3133,7.21514,61.4417,335.656,398.759,19.2049,12.7866,372.119,12.888,60.4871,124.157,76.5807,22.9209,126.601,896.078,1257.64,6.93225,201.854,47.0365,70.4865,24.7219,17.5577,117.32,91.3001,18.2705,21.6725,197.726,24.1286,857.137,14.1997,1165.32,1535.27,34.1234,11.2896,22.7187,60.2041,150.44,33.8763,283.014,288.28,16.6346,Control
51.8222,11.3299,31.9286,29.1624,43.3769,15.0368,10.2274,5.75259,13.3797,6.28594,30.6152,124.862,17.0285,16.959,20.9272,8.23505,40.3747,35.0664,36.6397,31.1736,10.4304,54.764,119.485,17.2178,17.9756,450.54,424.332,23.576,10.4304,46.7506,37.402,7.41957,51.266,97.2256,66.3179,73.4114,20.5375,31.987,46.0461,64.7504,2957.08,158.542,233.084,14.9753,56.2654,84.7466,77.5704,151.503,60.3898,14.5371,57.5867,102.654,33.4217,37.1844,14.8664,52.2561,77.5206,17.173,9.27607,61.6716,312.737,15.0862,20.0372,9.21661,11.7434,124.919,13.6144,1098.65,52.1775,120.06,835.845,37.1784,62.7428,32.8945,14.1067,23.058,60.532,43.7195,326.623,21.3475,39.1923,53.5895,61.9544,142.785,4145.44,32.2298,27.604,168.937,40.9793,18.0426,33.3608,697.18,16.2858,51.0234,697.018,236.43,113.216,41.5494,32.9863,18.4748,72.3032,19.7475,7.40452,21.7421,34.9284,169.196,19.2026,371.816,319.222,134.75,179.875,114.374,51.99,121.56,373.227,61.0816,6.3434,17.1524,44.3998,143.696,18.8266,11.9687,327.378,29.0878,131.755,57.9844,20.4219,25.2203,163.88,445.822,129.425,10.6928,20.5563,55.381,1246.47,10.189,1143.43,87.7175,127.123,204.768,315.271,449.272,49.3594,34.2198,24.2222,254.738,111.054,36.3601,56.6502,25.7692,43.7737,153.467,18.1133,359.889,537.387,383.946,935.819,22.303,118.552,73.452,6.19356,58.2363,263.96,356.993,18.5019,19.5728,356.12,19.1435,70.6127,130.264,74.775,27.0003,54.8413,873.507,1377.27,11.4209,218.022,78.8834,55.8788,36.5785,23.7634,77.7356,101.951,21.7629,14.6022,129.099,34.5777,848.601,16.0933,1239.5,1705.28,46.5544,15.6138,40.1047,83.5366,108.889,49.5039,357.523,191.664,12.6591,Control
47.9079,32.8258,36.6202,38.9368,39.0879,9.47772,10.7096,6.03416,11.6339,5.89152,31.7666,289.084,14.9987,13.3922,29.5547,8.83461,22.4285,36.295,27.2977,23.3329,12.6055,37.4032,218.869,12.9561,15.993,519.255,546.911,17.4756,11.5731,68.561,37.5439,7.4515,44.4806,45.1203,25.2885,52.8636,21.1275,22.4285,39.6631,46.4414,2657.68,174.742,385.057,11.7229,58.1066,58.6876,52.1447,206.698,62.66,10.4129,60.5503,68.3496,17.9216,31.5205,9.58431,80.5456,49.1082,15.4517,8.17517,71.6995,275.248,13.4881,18.9837,10.8913,11.232,153.186,15.6133,1557.46,54.9282,171.775,1272.52,31.3451,59.2797,33.8447,12.6859,21.9244,64.3538,24.9177,438.399,14.568,45.1555,47.6009,41.995,119.189,4455.12,18.4219,26.171,191.472,31.0623,11.7807,20.3647,1056.5,27.6041,52.9399,602.634,263.05,80.0669,43.5603,26.0178,17.6499,69.3005,17.4092,8.69272,16.8843,36.153,271.378,13.413,664.256,602.912,99.7707,131.777,81.2411,80.0229,406.107,491.215,63.1269,6.56247,17.3214,50.9022,150.059,16.7022,11.2143,405.046,21.2784,83.5636,61.9007,17.1923,17.1376,217.798,398.226,160.509,17.9162,16.9576,49.0637,1635.49,13.275,1113.13,101.703,213.928,114.991,412.091,564.97,38.5279,94.6816,27.6223,229.923,126.204,23.9564,59.4802,30.2132,39.6819,142.936,23.7163,283.017,360.242,613.091,981.086,18.2829,102.623,52.9286,6.55402,21.8031,309.659,273.928,17.239,20.9258,342.873,14.1695,67.4258,118.883,71.0493,13.1329,120.064,1127.34,1384.64,10.6549,190.077,47.321,65.3824,25.6718,21.584,107.074,100.721,17.7209,14.8639,163.899,31.2761,603.016,12.998,1381.59,1356.66,36.1948,10.8486,31.1661,65.7981,138.188,36.0179,263.445,223.591,10.935,Control
53.4623,21.4039,36.6498,29.8095,46.4278,12.5373,7.39884,5.61658,17.6509,6.65882,32.3566,229.932,21.3864,16.5344,22.6226,8.75206,34.8506,35.2744,37.6973,30.781,10.9087,30.3004,171.553,14.0357,17.8719,422.829,388.303,37.7321,18.3867,52.4371,44.1935,8.48698,47.0052,60.7212,33.1959,63.1839,14.3452,29.1122,48.7987,40.3043,2400.4,173.046,207.827,14.5922,54.2163,62.9152,84.7477,126.336,36.7707,10.7922,49.9402,82.718,36.5005,18.6929,9.48336,25.2422,82.2857,19.5207,8.40569,33.8643,176.274,16.32,21.9641,8.55467,9.17214,121.89,16.4318,1517.96,39.3071,159.034,1041.34,36.9982,78.0792,35.8047,7.98052,13.0519,25.9454,31.8932,381.47,18.135,46.289,69.2952,65.1873,133.566,3858.68,32.9142,36.1033,119.237,27.5195,14.6321,27.9006,874.598,29.7805,46.7234,413.901,177.331,94.7922,33.4192,39.4917,19.1252,65.626,18.9596,10.5606,17.8458,31.1479,244.038,20.4663,505.756,405.978,86.4124,141.925,85.4244,60.8316,286.496,437.517,54.4895,5.34944,21.4934,24.76,132.675,18.94,10.0231,343.298,29.966,102.46,56.8763,12.3126,23.632,138.467,389.612,101.719,12.9575,18.1403,66.3505,1155.08,10.3893,1154.11,74.3073,141.381,176.722,270.155,479.025,52.7199,46.8599,33.03,189.287,104.557,41.3573,55.1038,27.2093,27.1876,85.489,14.572,225.697,313.632,645.195,860.511,26.2754,93.1304,67.5695,6.3593,9.37316,226.481,252.673,21.1533,15.6291,308.326,19.1762,71.174,68.6131,57.9037,29.4845,52.9325,802.189,1057.48,10.1217,133.464,85.2841,55.4288,32.134,23.63,57.5157,125.513,29.4951,12.0179,124.81,32.7239,370.126,16.5384,990.077,1391.96,50.3686,15.9204,45.6166,104.004,101.286,30.4141,163.748,187.69,11.3747,Control
