240849_at,1556314_a_at,233846_at,242306_at,1554154_at,230291_s_at,238023_at,233443_at,1555548_at,224066_s_at,224370_s_at,235775_at,244630_at,228878_s_at,1553600_at,202063_s_at,223168_at,1560303_at,232421_at,244268_x_at,1567237_at,1558154_at,235072_s_at,217593_at,237643_at,221948_s_at,226573_at,215137_at,1555979_at,242366_at,236933_at,228933_at,1566690_at,208138_at,244070_at,204059_s_at,238821_at,207289_at,217413_s_at,224810_s_at,201181_at,237696_at,239657_x_at,244626_at,224133_at,217462_at,206827_s_at,236040_at,1567590_at,1569362_at,211171_s_at,1566577_at,237851_at,208819_at,225366_at,1557322_at,242180_at,221954_at,241458_at,233447_at,219461_at,1561928_s_at,209159_s_at,1555962_at,202056_at,209811_at,201489_at,239843_at,1563946_at,219355_at,208878_s_at,219495_s_at,234373_x_at,232189_at,227196_at,237707_at,234271_at,238245_at,229562_at,51158_at,207004_at,228405_at,237464_at,218979_at,204633_s_at,244494_at,1553235_at,232674_at,212848_s_at,233835_at,205486_at,242767_at,1552734_at,235889_at,234972_at,242980_at,230300_at,221676_s_at,243283_at,223888_s_at,211551_at,241361_at,217142_at,231541_s_at,228949_at,225363_at,207084_at,227618_at,1563327_a_at,1564876_s_at,212864_at,215372_x_at,208901_s_at,236849_at,236195_x_at,215507_x_at,241817_at,230514_s_at,216338_s_at,228757_at,230100_x_at,241556_at,226607_at,232076_at,204689_at,233439_at,220778_x_at,1553640_at,225013_at,235825_at,212799_at,239135_at,1561631_at,225880_at,235765_at,204108_at,233871_at,227728_at,230855_at,229482_at,235934_at,227738_s_at,211500_at,238476_at,228415_at,217597_x_at,1556228_a_at,233734_s_at,230978_at,225915_at,201056_at,201773_at,236577_at,244160_at,228412_at,229967_at,220615_s_at,238035_at,221840_at,216888_at,221408_x_at,210310_s_at,203769_s_at,234110_at,210445_at,233812_at,211445_x_at,236887_at,226115_at,238167_at,212342_at,213222_at,210341_at,202266_at,1555888_at,237234_at,1555687_a_at,202254_at,203080_s_at,219292_at,203232_s_at,209001_s_at,215636_at,236193_at,233381_at,206342_x_at,241771_at,216398_at,225024_at,222498_at,212839_s_at,1558588_at,241143_at,202822_at,217195_at,244779_at,222020_s_at,201315_x_at,1567068_at,244667_at,Class
61.723,27.8794,34.3418,15.5735,41.3502,7.22843,14.2889,52.0444,33.791,18.509,5.25888,7.53567,35.9301,40.6615,36.2325,28.8929,307.482,7.79943,17.1904,167.076,13.6765,36.5911,561.18,37.4236,36.2964,45.9563,51.8812,61.3379,21.2257,640.573,48.3166,37.9066,50.6508,49.4308,15.0482,11.8259,15.3666,91.5004,81.7463,3089.68,340.443,16.085,79.4966,9.30801,63.0507,42.4789,53.5568,36.0111,18.2564,10.1966,12.8127,35.1587,75.5094,1437.98,131.27,18.4073,33.3708,316.341,61.2004,10.563,19.568,27.3273,18.6757,33.9322,284.914,45.1545,1514.25,245.977,80.2785,18.8903,424.971,53.9221,60.126,33.0246,9.05702,9.73341,33.4514,43.811,75.8662,23.5753,113.368,133.781,29.0253,262.95,439.142,22.1068,31.7889,34.0657,43.6849,23.8134,193.13,16.0911,9.21398,17.3435,128.648,7.84633,32.8935,1126.33,11.4568,31.3968,15.617,42.4694,118.542,34.7851,604.805,6174,20.7724,491.487,20.2094,42.5123,802.327,104.946,968.886,18.8935,78.5946,53.8279,144.59,19.6471,590.857,56.7785,167.666,70.7763,132.237,91.0917,276.098,29.7684,109.864,15.7973,24.9356,21.1933,456.304,1838.38,8.09456,159.918,26.2496,236.34,12.776,410.756,49.3152,20.9204,44.1336,152.822,99.1311,381.236,215.582,82.8548,226.897,219.023,21.375,34.533,89.6351,443.302,11.6515,39.492,312.391,4293.89,639.296,581.444,1817.27,59.3979,28.1206,20.4834,61.3454,7.10449,11.5975,70.5718,1068.66,15.1551,62.0991,95.6137,77.2133,91.888,17.385,1775.97,335.349,61.0662,20.2593,109.458,652.709,132.677,561.82,1420.1,15.4894,428.4,65.3299,1174.21,18.1544,35.6524,143.301,142.092,9.36421,18.6494,46.8632,196.029,26.7755,43.0229,20.2267,17071.1,19.6354,56.3064,Control
51.4947,54.1879,30.231,11.4445,39.0749,5.81887,15.6781,38.0992,30.8355,20.2864,5.48277,9.66079,32.8092,28.353,28.4627,29.9142,246.078,8.18341,14.6439,183.455,11.0842,37.2501,600.793,31.8945,26.9294,32.1976,36.7957,61.5496,18.0315,413.344,33.2201,55.0984,45.7103,43.8368,12.9232,12.6605,16.2262,50.3002,48.0962,2973.18,281.322,13.0195,49.2688,9.56124,46.5085,25.4077,50.7972,25.3666,14.5186,10.1886,12.3973,28.0454,59.1695,2053.64,137.244,18.4511,26.6361,263.878,71.0497,7.33925,15.4899,33.0052,14.7943,40.0209,291.065,69.9561,891.686,260.064,56.4107,22.3442,401.655,76.6501,37.5011,27.5407,7.4824,9.1132,30.7397,43.7851,58.7993,16.5859,84.9499,104.601,35.2837,252.447,707.541,19.9519,27.2226,30.0933,51.2087,14.2692,187.048,11.7828,12.1288,16.5173,145.96,10.0432,58.8747,820.665,10.4488,24.5739,12.3876,36.2189,134.465,32.853,339.952,5178.86,14.938,394.657,15.5531,36.2519,606.598,81.9724,1177.88,43.351,48.0056,45.6576,176.944,18.2187,488.051,48.5401,159.269,47.3241,148.362,77.9376,272.04,29.0958,64.3071,14.7943,20.9231,18.1082,507.901,1588.91,5.42691,168.032,22.5579,356.504,12.4186,395.436,31.004,21.7173,29.1381,116.798,81.4789,379.314,279.922,64.8653,342.947,131.314,15.8883,57.9187,97.0723,529.39,10.9975,31.7644,264.517,3203.05,543.652,497.864,1123.43,42.1614,29.9283,18.2834,64.3071,6.41643,9.45607,47.3502,914.495,16.9464,106.744,82.9605,93.3612,95.0411,17.047,1414.75,277.367,36.8856,18.4465,138.745,628.415,144.067,363.936,1539.81,13.5171,437.066,57.8353,867.733,16.5331,23.2657,184.212,216.126,10.5671,18.0566,28.8281,356.961,18.4818,73.0241,15.1287,15821.7,15.0076,39.9735,Control
56.1071,32.8897,33.6238,16.9009,33.9432,6.54095,15.7709,46.8377,35.6563,13.4978,6.63734,9.54768,31.7847,42.4528,42.5783,26.1432,359.022,8.64673,12.4097,191.886,13.8314,35.6577,487.735,31.3496,37.5799,33.0872,59.0905,51.3701,26.4827,670.937,44.7811,33.8415,63.7432,58.0054,17.1909,13.343,13.7172,74.674,74.2814,2985.38,289.046,17.3901,56.3812,8.02336,65.8555,33.6556,62.5444,23.9703,15.338,6.76155,12.4326,25.1421,65.8021,1426.22,149.361,20.7311,25.531,388.259,61.8516,10.3258,14.9892,30.7501,17.4699,36.8761,309.046,61.4789,998.59,228.86,61.7484,22.5964,399.155,59.331,44.7811,29.7095,9.63003,11.1401,20.2075,44.6347,62.4033,17.3179,114.402,101.933,34.7977,215.633,386.772,20.8674,18.4393,27.6039,46.0288,18.5674,147.577,17.1215,12.7874,19.2338,104.182,8.5491,47.1296,839.298,8.08373,26.0679,15.2399,38.7479,132.995,31.3755,528.09,4993.31,17.2745,447.251,18.1731,32.7377,644.164,89.7881,877.963,26.7349,78.6703,44.5415,136.602,16.8076,581.468,52.4114,165.938,63.8896,122.896,83.9718,302.751,30.2051,80.6937,15.4979,11.9645,19.3437,438.443,1234.05,6.51117,174.746,22.5862,241.327,15.5317,303.1,33.5188,19.2996,36.4426,160.367,81.2228,297.59,298.889,71.3878,215.673,219.975,16.3423,34.8187,91.065,489.777,9.78034,42.4691,284.693,5003.04,515.047,518.893,1289.33,58.3095,33.4678,19.4797,62.6984,6.45183,12.3138,58.4825,1191.14,14.6674,74.0833,64.0157,82.4789,101.99,17.0227,1597.52,220.58,39.5625,14.5603,106.278,444.255,153.532,376.863,1282.2,10.7363,302.741,55.0073,1195.19,18.5673,19.2776,142.983,147.33,11.3008,11.8393,32.1146,192.369,24.8903,66.332,17.6,16034.5,27.4883,33.0946,Control
45.8808,22.9648,34.4594,14.0289,31.6526,6.17255,12.9117,43.6342,24.0769,20.2258,4.95902,10.2356,35.4718,38.094,30.3744,22.4409,581.448,8.77224,11.4909,138.451,12.457,37.4149,338.204,29.0593,33.3597,44.2538,47.7172,48.3235,21.3084,331.027,40.5819,36.8563,57.5225,46.2034,17.4516,9.39699,18.7595,64.7773,55.9344,2426.16,226.976,15.2399,51.285,9.06585,43.6344,27.5586,49.248,29.6648,12.4049,7.51841,12.6425,39.4683,54.0144,1732.75,139.887,24.6465,26.3017,215.242,58.3835,11.0062,14.5264,32.1727,14.4017,48.9279,242.887,95.8555,1034.91,174.783,56.0299,37.2332,351.387,62.9425,47.6131,32.0763,9.42891,9.78019,35.2062,42.9179,51.4828,16.971,103.658,88.6129,36.9321,326.556,402.077,22.9362,23.7611,33.4185,53.7307,18.5018,136.372,12.3262,10.2856,23.4603,140.428,8.91779,61.0606,730.376,12.6691,21.5771,15.7604,32.9479,120.648,27.6195,95.8539,3524.08,13.9599,291.874,16.7888,36.3924,425.854,100.618,1154.47,30.8457,55.2855,42.7723,129.942,23.3782,373.163,49.6608,144.942,55.5849,93.346,78.3478,195.411,23.4392,73.8125,16.3275,17.4997,17.0348,429.182,794.894,6.49484,164.805,25.7964,279.145,11.2143,320.04,37.0146,19.1749,46.3695,140.393,92.8627,303.774,312.819,95.8464,215.19,192.005,22.3244,57.518,102.261,568.893,8.28171,36.1387,147.665,1783.38,498.471,440.262,1067.8,51.7996,29.6185,17.243,57.1083,5.80969,10.4806,44.9121,1086.32,20.9093,60.7618,95.7016,81.1964,93.393,14.4457,1131.81,210.729,48.2421,16.0381,86.0259,545.865,167.273,419.131,1169.37,11.505,222.436,50.7314,491.078,16.2062,22.0182,176.737,200.793,12.8296,20.1316,41.1017,226.179,19.2726,42.2177,17.0181,14442.4,23.2884,47.7718,Control
46.5105,35.9948,33.8827,12.2441,32.1662,7.48605,18.4293,43.7115,34.0753,22.9887,5.69464,9.30161,35.5019,41.9582,45.1382,22.4824,369.515,8.7569,12.3287,156.3,20.4967,52.2451,334.012,32.8237,43.1504,58.2378,56.1948,58.1656,30.9183,403.536,45.0114,27.9531,58.1349,51.013,15.0854,11.0259,16.492,79.7439,92.367,2530.1,244.013,14.335,114.795,8.78724,55.63,36.6805,62.3199,41.7549,14.9967,9.22033,18.7379,39.8494,78.1351,1635.23,120.079,20.3261,44.2536,315.722,45.6833,13.5572,18.2829,30.3322,19.5131,56.4279,233.776,45.4107,680.801,182.011,67.8622,25.0229,302.87,51.4153,63.5467,34.6873,9.77028,11.4728,38.0674,47.2297,77.9354,21.4844,128.193,127.275,27.7049,272.861,377.208,18.2818,33.7155,29.104,60.5179,20.5817,136.223,12.1153,14.4833,21.7672,99.3525,12.409,57.1586,594.918,13.4997,32.0519,21.9144,34.3648,113.27,34.4798,361.785,4151.77,14.0131,276.2,17.3264,46.1955,559.074,87.6005,1014.77,30.5052,70.1011,51.5802,95.4091,22.0817,324.318,59.6516,180.711,66.7638,109.882,109.641,285.537,30.5935,111.165,17.3258,20.1425,18.3202,378.706,1046.81,7.80123,154.75,26.3877,285.168,14.684,368.452,48.6755,22.1699,54.3648,181.443,113.674,426.808,425.72,84.9926,256.508,356.545,20.621,34.0564,97.0045,501.882,12.8422,46.4368,262.949,3140,546.934,492.88,799.577,67.5251,35.8277,21.4646,70.8253,7.06769,15.2336,56.278,1175.64,19.7298,69.9218,122.412,66.9448,82.153,17.4098,1120.13,241.274,62.6201,17.6179,84.0122,475.002,113.86,275.283,1278.14,12.0694,490.845,63.6787,656.926,20.8145,29.2769,141.834,193.855,15.3771,21.4451,33.5927,216.437,25.6442,71.3519,16.1688,16855.9,24.1759,62.5726,Control
51.3655,22.9191,32.7169,12.9782,28.2594,7.34208,15.6096,44.3384,31.7401,21.632,6.31434,11.8501,31.3376,42.6399,40.1693,24.0569,185.069,7.64821,18.9836,123.928,14.2024,43.9844,451.653,49.9098,30.5954,47.0168,64.3286,71.5452,23.3126,425.283,42.6638,64.1213,58.2221,46.2289,13.8123,13.5911,10.5874,96.2049,79.1785,2163.59,183.363,15.7965,62.3619,9.2634,54.1229,24.5513,53.9625,27.8429,11.8334,6.85737,13.8755,27.9546,61.4946,1458.94,116.668,17.0868,39.8021,230.354,41.7668,11.4826,13.4589,30.242,16.9514,42.9878,231.178,53.4887,686.995,151.73,58.3516,17.9293,302.867,56.5854,60.6142,33.5765,9.26424,11.0362,33.5155,48.4046,48.8976,24.0044,84.8699,153.888,43.6159,202.395,414.927,19.3693,24.2344,36.4747,57.5348,21.4625,143.729,12.2651,10.5035,34.5519,123.027,9.05839,43.5296,618.809,13.4888,21.9528,16.5524,34.8813,105.465,34.3823,89.0495,3688.53,17.2635,446.978,16.2178,36.4096,306.918,114.43,799.611,25.4435,65.641,46.8837,131.529,22.5909,644.939,65.1584,153.809,58.9253,167.781,87.5916,280.682,23.2319,91.2048,15.1313,17.2591,17.3366,336.384,1372.27,6.65072,142.412,24.5576,171.25,10.491,333.392,42.172,27.006,51.2912,170.867,118.36,449.009,248.134,107.891,157.309,283.552,15.584,54.2898,127.369,484.758,11.1874,34.6874,192.196,3153.68,150.731,476.261,1394.16,60.3115,36.981,18.4826,32.6898,6.85737,11.3061,65.9277,1251.66,21.659,83.8504,110.793,60.6031,91.9986,14.7592,1324.8,448.165,48.2345,15.5138,78.375,616.875,148.661,348.486,1157.66,13.5937,311.642,60.2341,828.16,16.8697,25.4763,146.29,132.496,9.5869,16.7326,33.4762,234.846,21.816,41.2656,15.5713,14343.2,22.7927,49.453,Control
40.2573,27.9305,33.3857,13.9886,33.8926,5.77591,16.2492,35.9911,30.6844,18.2293,5.74986,11.4209,39.6952,45.5253,35.145,24.2559,440.531,8.17454,13.9241,169.478,15.8233,38.8351,537.867,34.7307,35.2857,46.8357,60.5637,59.5645,31.7617,411.744,53.2478,46.3,60.1323,43.6629,12.2586,13.2673,12.8166,89.5792,59.8274,2469.55,239.816,13.2398,80.3982,10.0187,49.2851,23.4043,50.9947,32.4704,15.7579,7.96235,14.1591,27.3943,63.3669,1792.39,132.576,13.2225,28.7625,262.659,39.7626,10.1958,17.5943,40.3585,15.7222,41.6048,217.645,55.8135,1369.97,174.91,64.0463,20.3671,373.482,44.8941,45.4667,32.5098,8.88538,8.18719,26.7269,45.0371,79.5947,19.4651,108.303,107.53,34.7728,183.847,495.437,17.2003,28.3121,25.593,41.1608,18.0874,138.652,13.209,10.0464,17.4914,159.191,12.1297,35.4875,897.71,11.7534,27.7193,18.1478,36.0217,151.787,39.1263,566.434,3779.27,16.8941,451.695,18.3848,45.4068,387.104,103.637,895.741,25.0545,63.4745,43.7725,139.777,22.7296,598.482,42.5601,139.681,64.5042,159.308,77.4066,256.214,26.4895,65.8339,13.4148,20.192,19.7529,402.856,1515.25,6.6273,115.56,19.0705,236.331,9.77995,243.456,34.1026,18.9138,29.3021,130.668,84.8333,276.545,260.22,63.6165,203.856,197.876,11.3002,45.1166,103.04,543.266,12.4219,36.0824,292.997,4717.54,326.67,407.665,1361.21,52.2903,26.0344,16.606,51.7658,6.39188,9.67652,58.508,1096.24,13.786,66.917,90.936,51.2695,106.411,15.081,1428.15,281.41,45.2413,14.5162,93.2403,525.129,126.062,273.495,1078.4,13.2027,199.788,61.7854,961.391,22.0086,29.7039,149.464,145.071,10.9546,20.0976,40.0558,211.813,19.6677,37.112,11.9396,14645.8,16.9373,46.7,Control
48.6401,32.5338,26.5349,13.6535,33.4824,5.48812,11.6158,35.4922,25.7451,23.2658,5.3778,11.4135,29.321,28.1654,38.3763,31.5134,269.027,8.18311,13.9629,227.009,14.3794,27.4151,649.225,33.6675,22.3601,30.1446,38.2889,59.9979,17.0269,642.416,44.4827,89.6403,50.9052,37.7393,15.1431,22.3186,14.2737,67.6589,55.1329,3645.5,241.624,12.0917,67.5015,9.17441,42.2859,22.3297,45.2604,24.1165,13.4585,9.96855,11.7459,24.0223,44.6998,1607.76,193.369,31.0146,28.4895,436.693,67.6825,8.90447,15.5406,41.3184,14.6065,43.9469,294.023,72.1518,1110.7,236.814,79.3292,27.744,541.94,74.0634,38.2111,29.4727,10.924,10.8894,19.1104,46.2243,54.2142,15.6691,74.4361,101.331,35.8093,260.018,816.831,12.6906,22.8985,23.9949,50.9986,21.5116,227.634,13.6879,10.3118,30.0224,137.895,7.89965,55.3527,880.295,10.9874,19.7819,11.685,33.0605,127.135,34.5812,733.033,5013.01,11.9,628.212,14.257,33.8953,737.877,83.4639,977.827,28.5954,51.0898,42.8121,200.793,13.641,690.82,55.2807,193.369,45.6805,145.802,64.7448,261.579,23.9748,76.1328,14.4527,19.3565,19.913,478.892,1997.28,5.96719,181.046,15.7042,295.434,10.9721,479.831,40.958,17.627,45.5271,105.63,90.8936,492.301,262.757,53.95,286.999,128.083,16.7582,41.0333,140.166,646.542,9.54812,30.1828,335.848,5298.69,563.867,613.142,1599.07,51.4348,21.3444,15.1938,80.2947,5.84775,8.4375,69.8609,1102.06,20.5153,150.734,63.2674,85.3838,126.258,12.3579,1688.12,466.502,43.9285,12.7093,181.064,887.312,169.953,454.104,1488.64,11.3072,403.665,41.4783,1329.15,15.466,21.0314,198.037,147.35,13.6115,19.2114,24.2753,365.537,20.9504,86.2808,16.5984,15525,16.6691,34.6411,Control
43.2425,27.0182,28.9258,11.7306,31.6703,7.3433,15.5308,44.9531,27.964,21.7078,5.7965,10.6785,28.8701,33.6017,30.0444,35.1942,234.102,8.18134,12.4685,219.569,13.3584,36.9805,448.208,20.462,37.82,42.1824,50.188,60.7276,23.4157,522.32,44.3567,111.135,41.1883,41.215,13.6437,12.5607,13.4058,61.3178,58.0131,2851.21,214.153,12.2595,64.9789,6.91868,38.0933,22.602,63.5579,29.8554,11.7574,7.39232,13.9594,23.6864,59.5326,1594.47,152.686,15.6556,27.4241,353.138,67.3298,9.07499,12.2352,32.5817,15.2095,68.1971,353.136,51.8119,1135.3,188.431,57.083,24.9899,469.467,70.7857,43.8573,30.2531,9.99554,13.9573,27.776,45.5965,54.7102,22.226,83.4544,112.394,38.4729,185.468,709.4,17.2029,27.1094,23.3119,54.4166,26.3473,170.687,11.3317,9.55501,26.8807,129.491,6.82958,57.7924,1053.05,11.7597,29.0304,15.3677,42.9478,134.638,35.1673,489.19,4697.54,16.674,425.59,18.5896,33.9386,477.588,63.6947,721.467,27.7107,64.3363,46.0917,161.025,22.4798,685.544,56.1873,109.905,60.6162,149.905,96.7897,239.53,29.644,69.0866,14.0223,15.8435,21.7018,508.872,1882.35,6.27775,157.642,20.419,273.851,12.8045,407.096,43.6345,28.6467,44.4227,129.741,92.8944,330.51,296.487,82.7153,219.683,151.624,17.3818,58.3575,124.064,578.901,10.6157,34.0658,289.73,4531.68,487.666,623.486,1119.14,56.838,22.5176,20.8154,47.4323,7.02154,12.1826,54.4185,1049.23,14.0249,141.061,69.1528,85.7511,82.0517,13.4614,1108.49,441.398,54.794,17.1972,140.576,582.489,146.395,394.747,1471.55,13.3343,346.296,45.1229,1530.91,15.6343,21.9209,187.15,132.126,11.6712,15.1171,35.2995,363.856,18.9281,69.3005,15.6553,14820.8,27.894,49.7341,Control
54.8692,32.4756,27.6537,11.3277,33.7379,5.99388,11.8086,43.3856,26.1293,18.892,5.67677,10.8642,29.7772,35.2808,34.2232,28.5643,333.283,7.42948,12.9298,166.27,11.2541,37.7893,642.939,24.848,36.3127,35.3569,52.6895,50.2292,17.1217,538.71,48.3066,109.007,49.5283,40.6399,11.8042,18.9858,12.9913,75.8002,63.4751,2974.74,285.805,13.2277,62.3271,8.46732,48.0593,24.9381,62.7925,23.5196,11.2952,8.21703,13.2277,37.9775,50.9006,1506.15,198.464,16.2766,31.8584,350.754,58.9876,10.8046,13.7447,30.4766,15.8331,55.6639,379.962,94.189,980.048,321.025,55.3257,51.572,493.313,70.2487,52.2547,33.7819,9.32646,11.8619,31.0027,34.5971,56.9053,18.2631,89.0894,103.986,44.766,298.209,673.337,18.9411,24.5399,32.3019,56.2259,20.9741,179.206,12.7097,12.6741,29.0337,159.18,7.90772,51.5189,1119.83,14.0187,24.7222,15.9916,30.4248,138.074,28.1039,340.906,4840.06,17.5541,488.282,14.6465,35.8805,478.498,106.902,1174.38,26.4856,50.6269,48.9424,179.536,20.6807,493.683,49.31,190.092,59.9494,166.724,77.1267,281.42,24.1033,72.1517,14.2106,20.2274,16.1083,471.962,2041.14,5.67677,184.631,26.1591,296.023,10.1608,473.227,35.644,16.9247,37.9781,141.516,92.2682,497.116,359.353,77.8456,236.303,221.483,17.4334,47.2962,128.378,704.675,10.1413,42.1474,364.632,5007.41,371.95,607.552,1636.57,56.6899,27.4471,16.2992,61.0695,6.68231,9.04521,53.4284,1129.42,27.7069,134.471,95.1703,81.4405,131.722,14.2524,1630.25,476.817,44.2725,14.7339,121.102,991.173,174.704,456.578,1351.13,8.76952,348.683,51.7367,952.286,17.9608,24.5957,164.173,182.241,12.1751,21.4013,27.6339,339.105,20.2274,66.2141,13.7862,14519.8,18.6625,44.2157,Control
31.4933,38.3899,18.3555,11.5024,36.29,6.29997,11.3449,44.7115,27.0647,14.953,6.28828,14.3214,19.3113,33.4324,29.3383,32.9193,271.437,8.47133,13.6048,191.895,12.2686,28.0063,415.33,35.3586,31.2318,35.2679,32.2128,51.9964,18.0328,463.638,37.6297,70.1071,53.0001,35.0767,15.5839,21.9065,14.7087,54.4624,49.1295,2867.78,267.597,14.7479,58.3186,9.01812,41.0134,23.5547,53.3804,19.1325,10.2124,8.88734,11.8297,31.9847,43.7042,1673.65,165.318,20.7401,24.9161,321.354,52.0677,7.93426,15.0097,30.3116,20.6148,30.2577,356.591,82.6631,1048.65,210.702,57.6627,32.7425,445.31,90.7161,45.1365,27.1657,11.9978,9.80905,14.889,37.9394,61.5566,22.0237,81.4609,105.022,35.5823,321.638,754.689,13.0634,28.5514,22.3547,35.9361,17.3655,186.567,9.96079,15.3926,19.4868,138.433,8.55868,74.5883,1035.7,13.1994,23.1155,13.8138,26.918,135.93,31.9162,177.402,5058.73,11.8304,379.926,19.0545,27.9865,500.419,85.8397,1057.52,32.8996,55.1869,49.0547,180.438,15.2986,423.622,48.0399,175.259,55.814,145.065,64.1043,250.169,20.2537,62.5556,16.536,18.2705,19.2049,600.218,1572.32,7.21514,197.726,23.8728,294.473,9.52332,375.346,27.0183,22.9209,27.0466,87.6643,82.4057,398.759,335.656,60.2041,187.46,144.033,9.67188,64.3512,116.362,593.224,6.93225,33.8763,283.014,3126.84,415.134,598.021,1535.27,47.0365,24.7219,16.2948,70.4865,5.55994,8.90959,45.5831,1092.9,21.3713,113.076,51.844,77.7021,126.601,12.888,1165.32,318.594,40.9607,21.214,117.32,857.137,179.164,330.027,1257.64,11.2896,310.302,60.4871,896.078,17.6354,15.8869,199.297,150.44,14.0249,21.6725,22.7187,299.568,18.0625,66.4111,12.7866,12762.9,17.5577,34.1234,Control
51.8222,11.3299,31.9286,15.0368,29.1624,6.28594,13.3797,43.3769,30.6152,17.0285,5.75259,10.2274,40.3747,36.6397,35.0664,20.9272,124.862,8.23505,16.959,119.485,17.2178,54.764,450.54,66.3179,31.1736,37.402,73.4114,97.2256,23.576,424.332,51.266,46.7506,56.2654,46.0461,17.9756,10.4304,10.4304,102.654,77.5704,2957.08,158.542,15.0862,77.5206,9.27607,64.7504,31.987,57.5867,33.4217,13.6144,7.41957,14.9753,43.7195,53.5895,1098.65,124.919,20.5375,27.604,233.084,52.1775,14.5371,21.3475,32.8945,17.173,39.1923,312.737,61.6716,835.845,151.503,84.7466,37.1844,326.623,52.2561,61.9544,37.1784,9.21661,14.8664,32.2298,51.0234,62.7428,20.0372,134.75,142.785,40.9793,236.43,697.018,18.8266,33.3608,32.9863,60.3898,18.4748,168.937,18.0426,11.7434,23.058,143.696,7.40452,60.532,697.18,14.1067,24.2222,19.2026,41.5494,179.875,34.9284,121.56,4145.44,17.1524,445.822,21.7421,36.3601,319.222,131.755,935.819,16.2858,72.3032,57.9844,153.467,22.303,371.816,61.0816,129.425,56.6502,120.06,113.216,169.196,29.0878,114.374,19.7475,21.7629,18.5019,373.227,1246.47,6.19356,129.099,31.2897,254.738,11.9687,327.378,49.3594,27.0003,43.7737,204.768,118.552,356.993,263.96,83.5366,163.88,294.038,25.2203,44.3998,111.054,383.946,11.4209,49.5039,357.523,4067.99,315.271,449.272,1705.28,78.8834,36.5785,20.5563,55.8788,6.3434,10.6024,55.381,1143.43,20.4219,87.7175,130.065,51.99,54.8413,19.1435,1239.5,359.889,46.6782,18.1133,77.7356,848.601,105.054,295.673,1377.27,15.6138,262.974,70.6127,873.507,17.8051,29.4452,127.123,108.889,10.189,22.5744,40.1047,234.099,21.5355,34.2198,19.5728,11747.5,23.7634,46.5544,Control
47.9079,32.8258,36.6202,9.47772,38.9368,5.89152,11.6339,39.0879,31.7666,14.9987,6.03416,10.7096,22.4285,27.2977,36.295,29.5547,289.084,8.83461,13.3922,218.869,12.9561,37.4032,519.255,25.2885,23.3329,37.5439,52.8636,45.1203,17.4756,546.911,44.4806,68.561,58.1066,39.6631,15.993,12.6055,11.5731,68.3496,52.1447,2657.68,174.742,13.4881,49.1082,8.17517,46.4414,22.4285,60.5503,17.9216,15.6133,7.4515,11.7229,24.9177,47.6009,1557.46,153.186,21.1275,26.171,385.057,54.9282,10.4129,14.568,33.8447,15.4517,45.1555,275.248,71.6995,1272.52,206.698,58.6876,31.5205,438.399,80.5456,41.995,31.3451,10.8913,9.58431,18.4219,52.9399,59.2797,18.9837,99.7707,119.189,31.0623,263.05,602.634,16.7022,20.3647,26.0178,62.66,17.6499,191.472,11.7807,11.232,21.9244,150.059,8.69272,64.3538,1056.5,12.6859,27.6223,13.413,43.5603,131.777,36.153,406.107,4455.12,17.3214,398.226,16.8843,23.9564,602.912,83.5636,981.086,27.6041,69.3005,61.9007,142.936,18.2829,664.256,63.1269,160.509,59.4802,171.775,80.0669,271.378,21.2784,81.2411,17.4092,17.7209,17.239,491.215,1635.49,6.55402,163.899,21.2096,229.923,11.2143,405.046,38.5279,13.1329,39.6819,114.991,102.623,273.928,309.659,65.7981,217.798,181.544,17.1376,50.9022,126.204,613.091,10.6549,36.0179,263.445,4923.68,412.091,564.97,1356.66,47.321,25.6718,16.9576,65.3824,6.56247,9.60042,49.0637,1113.13,17.1923,101.703,60.4486,80.0229,120.064,14.1695,1381.59,283.017,35.9856,23.7163,107.074,603.016,173.445,383.407,1384.64,10.8486,288.927,67.4258,1127.34,21.5128,22.3381,213.928,138.188,13.275,18.1168,31.1661,263.967,21.4173,94.6816,20.9258,14467.4,21.584,36.1948,Control
