240849_at,1556314_a_at,233846_at,1563946_at,217593_at,228878_s_at,244268_x_at,238035_at,233443_at,230291_s_at,215137_at,1558154_at,1553600_at,241458_at,227356_at,242306_at,235775_at,1554154_at,228933_at,233871_at,237643_at,1566690_at,209159_s_at,242980_at,208819_at,224370_s_at,241170_at,237707_at,221948_s_at,238023_at,232421_at,230300_at,1557446_x_at,223168_at,217462_at,202254_at,219495_s_at,242366_at,219461_at,223167_s_at,217413_s_at,1555979_at,233546_at,1567590_at,210341_at,207084_at,234411_x_at,235889_at,208878_s_at,204059_s_at,226607_at,235072_s_at,236933_at,1555962_at,1560797_s_at,201773_at,210387_at,233835_at,226774_at,1557322_at,242180_at,219355_at,1565662_at,224810_s_at,224066_s_at,1555548_at,224287_at,1560303_at,213345_at,51158_at,216338_s_at,218979_at,210445_at,236193_at,232674_at,241361_at,203769_s_at,237851_at,226806_s_at,229562_at,229967_at,201181_at,202063_s_at,1561928_s_at,238821_at,216888_at,243283_at,227196_at,1552729_at,236660_at,1562910_at,244630_at,215636_at,219455_at,227618_at,219594_at,228949_at,221954_at,204108_at,208138_at,206738_at,206329_at,205920_at,236040_at,225200_at,236398_s_at,228642_at,239402_at,233483_at,205803_s_at,1569362_at,230100_x_at,241819_at,239657_x_at,225915_at,228250_at,213222_at,221676_s_at,217142_at,204689_at,1556228_a_at,225142_at,226137_at,215507_x_at,211171_s_at,206827_s_at,210956_at,1561631_at,1553569_at,226466_s_at,216398_at,232829_at,239847_at,218729_at,238476_at,234750_at,205486_at,225013_at,212864_at,1561459_at,1564876_s_at,226115_at,222020_s_at,243111_at,216794_at,234271_at,207004_at,228835_at,221958_s_at,241817_at,1566577_at,236849_at,238469_at,224133_at,1553235_at,223888_s_at,222498_at,228415_at,226298_at,237696_at,209056_s_at,225880_at,221840_at,239135_at,209001_s_at,232104_at,242767_at,215372_x_at,202056_at,226512_at,244070_at,203097_s_at,1563453_at,225366_at,228757_at,213261_at,233734_s_at,224975_at,91682_at,225363_at,201972_at,233447_at,234110_at,216566_at,234373_x_at,228405_at,232076_at,230532_at,1565733_at,1552415_a_at,239843_at,235038_at,211500_at,214857_at,205416_s_at,238245_at,235934_at,241143_at,227112_at,202822_at,Class
61.723,27.8794,34.3418,80.2785,37.4236,40.6615,167.076,581.444,52.0444,7.22843,61.3379,36.5911,36.2325,61.2004,795.652,15.5735,7.53567,41.3502,37.9066,12.776,36.2964,50.6508,18.6757,7.84633,1437.98,5.25888,5.78092,9.73341,45.9563,14.2889,17.1904,32.8935,25.6229,307.482,42.4789,109.458,53.9221,640.573,19.568,174.524,81.7463,21.2257,9.15832,18.2564,17.385,20.7724,41.7961,17.3435,424.971,11.8259,132.237,561.18,48.3166,33.9322,23.5247,443.302,42.8139,23.8134,168.815,18.4073,33.3708,18.8903,107.506,3089.68,18.509,33.791,36.0798,7.79943,67.0671,23.5753,590.857,262.95,11.5975,428.4,34.0657,42.4694,61.3454,75.5094,31.2108,75.8662,4293.89,340.443,28.8929,27.3273,15.3666,59.3979,11.4568,9.05702,43.1384,28.1094,31.6135,35.9301,15.4894,21.1679,491.487,597.685,604.805,316.341,236.34,49.4308,63.3791,29.5685,141.058,36.0111,356.959,131.889,351.106,10.6101,44.0395,7.52557,10.1966,167.666,75.7433,79.4966,34.533,25.6212,91.888,1126.33,118.542,276.098,226.897,126.838,67.3236,53.8279,12.8127,53.5568,15.752,8.09456,11851,252.367,35.6524,267.943,9.47099,218.842,381.236,25.886,193.13,24.9356,802.327,21.82,42.5123,62.0991,20.2267,56.6637,24.9672,33.4514,113.368,59.935,641.795,144.59,35.1587,18.8935,84.3139,63.0507,31.7889,31.3968,142.092,215.582,229.531,16.085,316.97,159.918,1817.27,1838.38,1420.1,70.9425,16.0911,104.946,284.914,90.7975,15.0482,842.952,22.1064,131.27,56.7785,1178.95,219.023,23.9141,53.7031,6174,2627.05,10.563,7.10449,9.01405,60.126,133.781,91.0917,129.062,14.219,17.3468,245.977,8.14958,99.1311,109.296,38.194,43.811,44.1336,46.8632,595.105,196.029,Control
51.4947,54.1879,30.231,56.4107,31.8945,28.353,183.455,497.864,38.0992,5.81887,61.5496,37.2501,28.4627,71.0497,671.131,11.4445,9.66079,39.0749,55.0984,12.4186,26.9294,45.7103,14.7943,10.0432,2053.64,5.48277,6.74973,9.1132,32.1976,15.6781,14.6439,58.8747,31.491,246.078,25.4077,138.745,76.6501,413.344,15.4899,333.46,48.0962,18.0315,12.3688,14.5186,17.047,14.938,29.4452,16.5173,401.655,12.6605,148.362,600.793,33.2201,40.0209,14.3162,529.39,47.2402,14.2692,185.18,18.4511,26.6361,22.3442,80.5228,2973.18,20.2864,30.8355,38.4507,8.18341,46.4513,16.5859,488.051,252.447,9.45607,437.066,30.0933,36.2189,64.3071,59.1695,29.6501,58.7993,3203.05,281.322,29.9142,33.0052,16.2262,42.1614,10.4488,7.4824,35.9962,20.3019,21.1791,32.8092,13.5171,16.3887,394.657,323.635,339.952,263.878,356.504,43.8368,49.2547,19.9873,102.044,25.3666,362.892,76.4589,264.978,9.91007,72.1382,10.968,10.1886,159.269,91.9451,49.2688,57.9187,22.9558,95.0411,820.665,134.465,272.04,342.947,135.841,83.7764,45.6576,12.3973,50.7972,18.2374,5.42691,11136.7,337.543,23.2657,498.736,8.43879,268.616,379.314,24.9178,187.048,20.9231,606.598,12.0635,36.2519,106.744,15.1287,54.6498,20.4388,30.7397,84.9499,69.8489,190.362,176.944,28.0454,43.351,135.612,46.5085,27.2226,24.5739,216.126,279.922,253.755,13.0195,339.375,168.032,1123.43,1588.91,1539.81,37.5011,11.7828,81.9724,291.065,104.215,12.9232,950.559,22.3576,137.244,48.5401,1662.86,131.314,26.0446,39.7791,5178.86,2067.7,7.33925,6.41643,8.43298,37.5011,104.601,77.9376,172.857,12.087,11.5065,260.064,10.6568,81.4789,149.413,42.8509,43.7851,29.1381,28.8281,845.247,356.961,Control
56.1071,32.8897,33.6238,61.7484,31.3496,42.4528,191.886,518.893,46.8377,6.54095,51.3701,35.6577,42.5783,61.8516,638.941,16.9009,9.54768,33.9432,33.8415,15.5317,37.5799,63.7432,17.4699,8.5491,1426.22,6.63734,5.95436,11.1401,33.0872,15.7709,12.4097,47.1296,48.7407,359.022,33.6556,106.278,59.331,670.937,14.9892,176.405,74.2814,26.4827,9.15496,15.338,17.0227,17.2745,46.0874,19.2338,399.155,13.343,122.896,487.735,44.7811,36.8761,27.149,489.777,58.4065,18.5674,162.879,20.7311,25.531,22.5964,101.242,2985.38,13.4978,35.6563,51.0091,8.64673,60.33,17.3179,581.468,215.633,12.3138,302.741,27.6039,38.7479,62.6984,65.8021,39.1576,62.4033,5003.04,289.046,26.1432,30.7501,13.7172,58.3095,8.08373,9.63003,42.9072,21.5979,27.8646,31.7847,10.7363,18.469,447.251,474.639,528.09,388.259,241.327,58.0054,55.765,31.7419,83.6246,23.9703,374.231,193.44,149.127,9.76381,43.4294,8.3818,6.76155,165.938,111.075,56.3812,34.8187,26.3382,101.99,839.298,132.995,302.751,215.673,126.529,82.9477,44.5415,12.4326,62.5444,18.3707,6.51117,11572,333.152,19.2776,193.776,8.17052,218.391,297.59,25.5472,147.577,11.9645,644.164,23.2863,32.7377,74.0833,17.6,55.1982,17.9119,20.2075,114.402,62.888,410.027,136.602,25.1421,26.7349,63.1324,65.8555,18.4393,26.0679,147.33,298.889,190.946,17.3901,358.502,174.746,1289.33,1234.05,1282.2,47.1982,17.1215,89.7881,309.046,101.925,17.1909,776.721,23.9567,149.361,52.4114,773.325,219.975,22.6315,39.2712,4993.31,2214.77,10.3258,6.45183,9.74945,44.7811,101.933,83.9718,178.279,11.5886,15.6272,228.86,8.27324,81.2228,126.98,52.5323,44.6347,36.4426,32.1146,516.019,192.369,Control
45.8808,22.9648,34.4594,56.0299,29.0593,38.094,138.451,440.262,43.6342,6.17255,48.3235,37.4149,30.3744,58.3835,455.123,14.0289,10.2356,31.6526,36.8563,11.2143,33.3597,57.5225,14.4017,8.91779,1732.75,4.95902,5.59638,9.78019,44.2538,12.9117,11.4909,61.0606,23.6801,581.448,27.5586,86.0259,62.9425,331.027,14.5264,256.037,55.9344,21.3084,9.34967,12.4049,14.4457,13.9599,22.7973,23.4603,351.387,9.39699,93.346,338.204,40.5819,48.9279,16.7114,568.893,116.815,18.5018,128.158,24.6465,26.3017,37.2332,79.6016,2426.16,20.2258,24.0769,31.3655,8.77224,45.2786,16.971,373.163,326.556,10.4806,222.436,33.4185,32.9479,57.1083,54.0144,27.2599,51.4828,1783.38,226.976,22.4409,32.1727,18.7595,51.7996,12.6691,9.42891,37.3158,16.3749,22.2871,35.4718,11.505,16.871,291.874,239.736,95.8539,215.242,279.145,46.2034,43.8847,18.5107,54.4359,29.6648,356.825,69.1471,210.057,9.77834,48.8438,9.20974,7.51841,144.942,89.6218,51.285,57.518,24.3168,93.393,730.376,120.648,195.411,215.19,134.323,63.542,42.7723,12.6425,49.248,15.1904,6.49484,12256.3,367.81,22.0182,260.524,11.2721,299.2,303.774,20.3859,136.372,17.4997,425.854,15.277,36.3924,60.7618,17.0181,56.4441,19.6494,35.2062,103.658,59.2481,159.935,129.942,39.4683,30.8457,71.0326,43.6344,23.7611,21.5771,200.793,312.819,218.016,15.2399,434.898,164.805,1067.8,794.894,1169.37,47.6775,12.3262,100.618,242.887,96.0938,17.4516,585.371,21.0977,139.887,49.6608,1086.94,192.005,21.6413,42.3408,3524.08,1696.51,11.0062,5.80969,7.82999,47.6131,88.6129,78.3478,137.993,10.1167,11.8167,174.783,11.1686,92.8627,140.509,54.2264,42.9179,46.3695,41.1017,390.207,226.179,Control
46.5105,35.9948,33.8827,67.8622,32.8237,41.9582,156.3,492.88,43.7115,7.48605,58.1656,52.2451,45.1382,45.6833,572.213,12.2441,9.30161,32.1662,27.9531,14.684,43.1504,58.1349,19.5131,12.409,1635.23,5.69464,5.70292,11.4728,58.2378,18.4293,12.3287,57.1586,24.4331,369.515,36.6805,84.0122,51.4153,403.536,18.2829,541.114,92.367,30.9183,8.21966,14.9967,17.4098,14.0131,49.212,21.7672,302.87,11.0259,109.882,334.012,45.0114,56.4279,11.8013,501.882,27.657,20.5817,107.186,20.3261,44.2536,25.0229,166.358,2530.1,22.9887,34.0753,38.1186,8.7569,56.7495,21.4844,324.318,272.861,15.2336,490.845,29.104,34.3648,70.8253,78.1351,35.7593,77.9354,3140,244.013,22.4824,30.3322,16.492,67.5251,13.4997,9.77028,47.472,20.35,20.9175,35.5019,12.0694,25.0403,276.2,232.831,361.785,315.722,285.168,51.013,67.7252,24.9662,35.6182,41.7549,321.843,61.9243,397.176,10.5594,65.3081,6.69784,9.22033,180.711,74.7655,114.795,34.0564,19.3063,82.153,594.918,113.27,285.537,256.508,149.296,64.2367,51.5802,18.7379,62.3199,18.1998,7.80123,11862.9,332.412,29.2769,464.104,7.64582,155.261,426.808,21.7746,136.223,20.1425,559.074,22.8696,46.1955,69.9218,16.1688,82.5664,26.8544,38.0674,128.193,66.206,302.652,95.4091,39.8494,30.5052,63.2095,55.63,33.7155,32.0519,193.855,425.72,186.634,14.335,297.668,154.75,799.577,1046.81,1278.14,53.1535,12.1153,87.6005,233.776,113.483,15.0854,807.464,26.7378,120.079,59.6516,835.365,356.545,24.0938,47.7832,4151.77,1998.23,13.5572,7.06769,9.20944,63.5467,127.275,109.641,151.427,13.8226,13.7773,182.011,12.5751,113.674,88.7848,49.573,47.2297,54.3648,33.5927,335.655,216.437,Control
51.3655,22.9191,32.7169,58.3516,49.9098,42.6399,123.928,476.261,44.3384,7.34208,71.5452,43.9844,40.1693,41.7668,756.626,12.9782,11.8501,28.2594,64.1213,10.491,30.5954,58.2221,16.9514,9.05839,1458.94,6.31434,6.85737,11.0362,47.0168,15.6096,18.9836,43.5296,19.0811,185.069,24.5513,78.375,56.5854,425.283,13.4589,173.633,79.1785,23.3126,8.3656,11.8334,14.7592,17.2635,35.2181,34.5519,302.867,13.5911,167.781,451.653,42.6638,42.9878,16.5894,484.758,287.966,21.4625,161.473,17.0868,39.8021,17.9293,92.8214,2163.59,21.632,31.7401,27.8603,7.64821,50.8357,24.0044,644.939,202.395,11.3061,311.642,36.4747,34.8813,32.6898,61.4946,25.2447,48.8976,3153.68,183.363,24.0569,30.242,10.5874,60.3115,13.4888,9.26424,75.1645,25.082,23.0822,31.3376,13.5937,17.9089,446.978,254.734,89.0495,230.354,171.25,46.2289,56.5784,28.3881,77.3997,27.8429,261.937,89.621,543.633,9.54395,68.4987,13.3615,6.85737,153.809,86.0839,62.3619,54.2898,22.8636,91.9986,618.809,105.465,280.682,157.309,99.9601,90.1122,46.8837,13.8755,53.9625,16.682,6.65072,11376.4,382.061,25.4763,223.989,7.84035,159.306,449.009,21.4157,143.729,17.2591,306.918,13.1077,36.4096,83.8504,15.5713,54.413,20.7533,33.5155,84.8699,54.914,198.889,131.529,27.9546,25.4435,95.5701,54.1229,24.2344,21.9528,132.496,248.134,142.072,15.7965,219.916,142.412,1394.16,1372.27,1157.66,52.3729,12.2651,114.43,231.178,100.564,13.8123,813.08,22.1478,116.668,65.1584,921.941,283.552,25.3091,55.4602,3688.53,1862.29,11.4826,6.85737,8.23085,60.6142,153.888,87.5916,117.043,10.6152,13.8681,151.73,10.3383,118.36,92.9043,28.4627,48.4046,51.2912,33.4762,541.325,234.846,Control
40.2573,27.9305,33.3857,64.0463,34.7307,45.5253,169.478,407.665,35.9911,5.77591,59.5645,38.8351,35.145,39.7626,586.309,13.9886,11.4209,33.8926,46.3,9.77995,35.2857,60.1323,15.7222,12.1297,1792.39,5.74986,6.87717,8.18719,46.8357,16.2492,13.9241,35.4875,32.1779,440.531,23.4043,93.2403,44.8941,411.744,17.5943,146.666,59.8274,31.7617,7.76982,15.7579,15.081,16.8941,29.1449,17.4914,373.482,13.2673,159.308,537.867,53.2478,41.6048,20.9872,543.266,60.6519,18.0874,190.49,13.2225,28.7625,20.3671,90.8294,2469.55,18.2293,30.6844,34.5373,8.17454,51.8051,19.4651,598.482,183.847,9.67652,199.788,25.593,36.0217,51.7658,63.3669,30.4718,79.5947,4717.54,239.816,24.2559,40.3585,12.8166,52.2903,11.7534,8.88538,39.1366,25.0236,18.6664,39.6952,13.2027,26.4711,451.695,390.049,566.434,262.659,236.331,43.6629,50.1437,28.2722,102.091,32.4704,320.454,98.9022,289.855,9.97227,40.349,9.81111,7.96235,139.681,97.2254,80.3982,45.1166,24.6573,106.411,897.71,151.787,256.214,203.856,102.799,90.3701,43.7725,14.1591,50.9947,17.0027,6.6273,11979.5,374.833,29.7039,235.611,9.6663,187.367,276.545,19.5484,138.652,20.192,387.104,20.738,45.4068,66.917,11.9396,57.5671,18.3499,26.7269,108.303,61.7854,531.951,139.777,27.3943,25.0545,135.682,49.2851,28.3121,27.7193,145.071,260.22,224.997,13.2398,322.041,115.56,1361.21,1515.25,1078.4,60.2963,13.209,103.637,217.645,77.3027,12.2586,782.37,23.4043,132.576,42.5601,996.287,197.876,25.5703,52.702,3779.27,2074.66,10.1958,6.39188,7.77099,45.4667,107.53,77.4066,115.138,16.8993,17.0131,174.91,8.35762,84.8333,117.266,30.7851,45.0371,29.3021,40.0558,552.059,211.813,Control
48.6401,32.5338,26.5349,79.3292,33.6675,28.1654,227.009,613.142,35.4922,5.48812,59.9979,27.4151,38.3763,67.6825,1001.93,13.6535,11.4135,33.4824,89.6403,10.9721,22.3601,50.9052,14.6065,7.89965,1607.76,5.3778,6.25646,10.8894,30.1446,11.6158,13.9629,55.3527,23.101,269.027,22.3297,181.064,74.0634,642.416,15.5406,194.417,55.1329,17.0269,8.25107,13.4585,12.3579,11.9,28.6816,30.0224,541.94,22.3186,145.802,649.225,44.4827,43.9469,20.8542,646.542,78.7861,21.5116,204.535,31.0146,28.4895,27.744,88.9473,3645.5,23.2658,25.7451,29.5109,8.18311,50.9764,15.6691,690.82,260.018,8.4375,403.665,23.9949,33.0605,80.2947,44.6998,36.655,54.2142,5298.69,241.624,31.5134,41.3184,14.2737,51.4348,10.9874,10.924,41.7368,40.1573,22.8339,29.321,11.3072,20.3007,628.212,461.526,733.033,436.693,295.434,37.7393,50.9866,19.9002,92.8987,24.1165,344.844,163.487,376.854,7.75745,53.5556,9.42259,9.96855,193.369,116.711,67.5015,41.0333,33.4832,126.258,880.295,127.135,261.579,286.999,124.52,103.874,42.8121,11.7459,45.2604,20.7349,5.96719,10729.7,290.84,21.0314,278.934,8.50611,230.562,492.301,21.9225,227.634,19.3565,737.877,14.9128,33.8953,150.734,16.5984,39.7396,20.227,19.1104,74.4361,76.287,672.515,200.793,24.0223,28.5954,135.92,42.2859,22.8985,19.7819,147.35,262.757,258.216,12.0917,401.281,181.046,1599.07,1997.28,1488.64,40.0534,13.6879,83.4639,294.023,118.332,15.1431,1483.74,23.2771,193.369,55.2807,1727.54,128.083,27.2301,39.7604,5013.01,2898.78,8.90447,5.84775,7.98566,38.2111,101.331,64.7448,117.584,13.1959,12.4918,236.814,10.7323,90.8936,147.964,43.9469,46.2243,45.5271,24.2753,840.033,365.537,Control
43.2425,27.0182,28.9258,57.083,20.462,33.6017,219.569,623.486,44.9531,7.3433,60.7276,36.9805,30.0444,67.3298,1099.13,11.7306,10.6785,31.6703,111.135,12.8045,37.82,41.1883,15.2095,6.82958,1594.47,5.7965,6.88071,13.9573,42.1824,15.5308,12.4685,57.7924,20.9457,234.102,22.602,140.576,70.7857,522.32,12.2352,181.34,58.0131,23.4157,8.12404,11.7574,13.4614,16.674,35.531,26.8807,469.467,12.5607,149.905,448.208,44.3567,68.1971,14.0766,578.901,56.3556,26.3473,168.726,15.6556,27.4241,24.9899,87.1248,2851.21,21.7078,27.964,34.9478,8.18134,56.5431,22.226,685.544,185.468,12.1826,346.296,23.3119,42.9478,47.4323,59.5326,42.9478,54.7102,4531.68,214.153,35.1942,32.5817,13.4058,56.838,11.7597,9.99554,41.6859,36.8881,20.4845,28.8701,13.3343,26.7966,425.59,528.935,489.19,353.138,273.851,41.215,52.2922,27.947,82.2599,29.8554,347.296,101.793,341.046,10.2406,50.4883,10.9939,7.39232,109.905,131.36,64.9789,58.3575,26.413,82.0517,1053.05,134.638,239.53,219.683,135.197,85.5396,46.0917,13.9594,63.5579,15.6171,6.27775,10519.9,352.952,21.9209,217.693,9.30113,338.563,330.51,22.8443,170.687,15.8435,477.588,17.2823,33.9386,141.061,15.6553,54.4271,23.7364,27.776,83.4544,65.9825,386.468,161.025,23.6864,27.7107,108.613,38.0933,27.1094,29.0304,132.126,296.487,199.906,12.2595,308.846,157.642,1119.14,1882.35,1471.55,49.3516,11.3317,63.6947,353.136,129.98,13.6437,1065.59,22.2665,152.686,56.1873,898.606,151.624,25.3846,45.1615,4697.54,2891.7,9.07499,7.02154,6.97412,43.8573,112.394,96.7897,122.66,10.7233,15.4559,188.431,9.60046,92.8944,135.438,38.812,45.5965,44.4227,35.2995,1050.63,363.856,Control
54.8692,32.4756,27.6537,55.3257,24.848,35.2808,166.27,607.552,43.3856,5.99388,50.2292,37.7893,34.2232,58.9876,970.48,11.3277,10.8642,33.7379,109.007,10.1608,36.3127,49.5283,15.8331,7.90772,1506.15,5.67677,5.86139,11.8619,35.3569,11.8086,12.9298,51.5189,20.4248,333.283,24.9381,121.102,70.2487,538.71,13.7447,207.882,63.4751,17.1217,9.59553,11.2952,14.2524,17.5541,31.3999,29.0337,493.313,18.9858,166.724,642.939,48.3066,55.6639,14.716,704.675,327.795,20.9741,177.694,16.2766,31.8584,51.572,72.7111,2974.74,18.892,26.1293,26.9527,7.42948,55.3785,18.2631,493.683,298.209,9.04521,348.683,32.3019,30.4248,61.0695,50.9006,48.3029,56.9053,5007.41,285.805,28.5643,30.4766,12.9913,56.6899,14.0187,9.32646,40.2851,32.7647,19.5847,29.7772,8.76952,17.1302,488.282,388.145,340.906,350.754,296.023,40.6399,44.7569,19.2164,102.621,23.5196,398.039,144.916,539.45,9.38187,57.8587,10.4075,8.21703,190.092,115.053,62.3271,47.2962,29.223,131.722,1119.83,138.074,281.42,236.303,121.543,144.921,48.9424,13.2277,62.7925,17.1008,5.67677,12083.1,289.714,24.5957,292.896,9.45557,264.728,497.116,20.9345,179.206,20.2274,478.498,13.5835,35.8805,134.471,13.7862,43.1084,19.6825,31.0027,89.0894,71.9546,397.371,179.536,37.9775,26.4856,165.312,48.0593,24.5399,24.7222,182.241,359.353,256.491,13.2277,375.789,184.631,1636.57,2041.14,1351.13,38.6589,12.7097,106.902,379.962,135.657,11.8042,1366.33,20.9674,198.464,49.31,1147.27,221.483,31.8187,39.0664,4840.06,2551.22,10.8046,6.68231,7.02554,52.2547,103.986,77.1267,132.351,10.0151,14.5623,321.025,9.75774,92.2682,130.501,36.3174,34.5971,37.9781,27.6339,843.768,339.105,Control
31.4933,38.3899,18.3555,57.6627,35.3586,33.4324,191.895,598.021,44.7115,6.29997,51.9964,28.0063,29.3383,52.0677,911.958,11.5024,14.3214,36.29,70.1071,9.52332,31.2318,53.0001,20.6148,8.55868,1673.65,6.28828,5.7546,9.80905,35.2679,11.3449,13.6048,74.5883,24.9392,271.437,23.5547,117.32,90.7161,463.638,15.0097,219.998,49.1295,18.0328,11.0837,10.2124,12.888,11.8304,26.7806,19.4868,445.31,21.9065,145.065,415.33,37.6297,30.2577,16.1863,593.224,157.489,17.3655,188.946,20.7401,24.9161,32.7425,72.3727,2867.78,14.953,27.0647,22.5577,8.47133,34.3133,22.0237,423.622,321.638,8.90959,310.302,22.3547,26.918,70.4865,43.7042,36.1018,61.5566,3126.84,267.597,32.9193,30.3116,14.7087,47.0365,13.1994,11.9978,35.5226,28.3135,15.5419,19.3113,11.2896,15.4246,379.926,256.77,177.402,321.354,294.473,35.0767,51.2857,17.7695,127.619,19.1325,424.404,80.9108,315.476,10.5498,50.4388,14.6346,8.88734,175.259,92.6409,58.3186,64.3512,29.4394,126.601,1035.7,135.93,250.169,187.46,132.709,93.8565,49.0547,11.8297,53.3804,14.2574,7.21514,11736.1,309.402,15.8869,201.854,9.23534,244.38,398.759,20.6903,186.567,18.2705,500.419,12.1944,27.9865,113.076,12.7866,31.4336,24.1286,14.889,81.4609,69.0668,186.727,180.438,31.9847,32.8996,110.556,41.0134,28.5514,23.1155,150.44,335.656,215.397,14.7479,390.749,197.726,1535.27,1572.32,1257.64,40.2666,9.96079,85.8397,356.591,124.157,15.5839,892.58,19.9366,165.318,48.0399,767.293,144.033,24.0151,39.2089,5058.73,2540.73,7.93426,5.55994,13.1994,45.1365,105.022,64.1043,128.77,12.2772,14.0289,210.702,9.38827,82.4057,139.578,55.0736,37.9394,27.0466,22.7187,827.419,299.568,Control
51.8222,11.3299,31.9286,84.7466,66.3179,36.6397,119.485,449.272,43.3769,6.28594,97.2256,54.764,35.0664,52.1775,566.474,15.0368,10.2274,29.1624,46.7506,11.9687,31.1736,56.2654,17.173,7.40452,1098.65,5.75259,6.46709,14.8664,37.402,13.3797,16.959,60.532,29.9772,124.862,31.987,77.7356,52.2561,424.332,21.3475,140.972,77.5704,23.576,8.07653,13.6144,19.1435,17.1524,60.9262,23.058,326.623,10.4304,120.06,450.54,51.266,39.1923,14.6902,383.946,297.986,18.4748,183.195,20.5375,27.604,37.1844,140.018,2957.08,17.0285,30.6152,29.8404,8.23505,73.452,20.0372,371.816,236.43,10.6024,262.974,32.9863,41.5494,55.8788,53.5895,30.237,62.7428,4067.99,158.542,20.9272,32.8945,10.4304,78.8834,14.1067,9.21661,57.8792,32.3792,21.9803,40.3747,15.6138,25.0834,445.822,286.656,121.56,233.084,254.738,46.0461,51.1786,24.3199,67.9854,33.4217,260.951,81.1896,521.133,12.1382,74.3713,9.09298,7.41957,129.425,55.6467,77.5206,44.3998,21.6598,54.8413,697.18,179.875,169.196,163.88,105.964,38.4831,57.9844,14.9753,57.5867,19.5402,6.19356,12893.7,379.24,29.4452,218.022,9.5364,114.308,356.993,21.2721,168.937,21.7629,319.222,16.4484,36.3601,87.7175,19.5728,67.2327,34.5777,32.2298,134.75,57.8792,185.832,153.467,43.7195,16.2858,67.9546,64.7504,33.3608,24.2222,108.889,263.96,188.015,15.0862,231.1,129.099,1705.28,1246.47,1377.27,55.8307,18.0426,131.755,312.737,130.264,17.9756,795.491,28.1192,124.919,61.0816,1122.76,294.038,25.7692,59.4351,4145.44,2109.24,14.5371,6.3434,7.62146,61.9544,142.785,113.216,71.2757,11.9687,14.4953,151.503,9.88981,118.552,136.602,25.7131,51.0234,43.7737,40.1047,752.2,234.099,Control
47.9079,32.8258,36.6202,58.6876,25.2885,27.2977,218.869,564.97,39.0879,5.89152,45.1203,37.4032,36.295,54.9282,608.482,9.47772,10.7096,38.9368,68.561,11.2143,23.3329,58.1066,15.4517,8.69272,1557.46,6.03416,7.91678,9.58431,37.5439,11.6339,13.3922,64.3538,19.9338,289.084,22.4285,107.074,80.5456,546.911,14.568,180.169,52.1447,17.4756,7.18531,15.6133,14.1695,17.3214,27.184,21.9244,438.399,12.6055,171.775,519.255,44.4806,45.1555,14.9183,613.091,87.4331,17.6499,191.523,21.1275,26.171,31.5205,69.0161,2657.68,14.9987,31.7666,37.5256,8.83461,52.9286,18.9837,664.256,263.05,9.60042,288.927,26.0178,43.5603,65.3824,47.6009,48.1164,59.2797,4923.68,174.742,29.5547,33.8447,11.5731,47.321,12.6859,10.8913,44.1113,32.4925,21.2784,22.4285,10.8486,19.1884,398.226,501.291,406.107,385.057,229.923,39.6631,50.4044,21.0432,102.131,17.9216,391.639,142.827,268.657,8.64493,64.5559,10.05,7.4515,160.509,112.254,49.1082,50.9022,24.1093,120.064,1056.5,131.777,271.378,217.798,114.352,107.53,61.9007,11.7229,60.5503,18.0999,6.55402,10386.5,301.391,22.3381,190.077,9.22119,283.447,273.928,26.5446,191.472,17.7209,602.912,17.9004,23.9564,101.703,20.9258,47.9079,31.2761,18.4219,99.7707,72.0961,291.24,142.936,24.9177,27.6041,112.947,46.4414,20.3647,27.6223,138.188,309.659,241.728,13.4881,372.374,163.899,1356.66,1635.49,1384.64,37.9024,11.7807,83.5636,275.248,118.883,15.993,1034.1,19.2394,153.186,63.1269,1137.24,181.544,30.2132,40.3998,4455.12,2144.19,10.4129,6.56247,10.2113,41.995,119.189,80.0669,111.305,12.0546,12.0689,206.698,9.59392,102.623,122.163,39.1169,52.9399,39.6819,31.1661,716.265,263.967,Control
