1553235_at,1553640_at,1554154_at,1555687_a_at,1555888_at,1555962_at,1556228_a_at,1557322_at,1560303_at,1561631_at,1561928_s_at,1564876_s_at,1565306_a_at,1567237_at,1567590_at,1569362_at,201056_at,201489_at,202063_s_at,203080_s_at,203769_s_at,204055_s_at,204648_at,206329_at,206827_s_at,207004_at,207084_at,208819_at,209001_s_at,209475_at,209811_at,210387_at,210956_at,211171_s_at,211445_x_at,212848_s_at,212864_at,213222_at,214857_at,215507_x_at,215636_at,216794_at,216888_at,217142_at,218729_at,219292_at,219495_s_at,220778_x_at,221840_at,221954_at,222020_s_at,223888_s_at,224370_s_at,225013_at,225366_at,226298_at,226573_at,227196_at,227476_at,227618_at,227738_s_at,228757_at,228835_at,228878_s_at,228949_at,230291_s_at,230978_at,231541_s_at,233443_at,233546_at,233871_at,234110_at,234271_at,234972_at,235765_at,235825_at,235934_at,236195_x_at,236849_at,237707_at,237851_at,238023_at,238821_at,239135_at,239657_x_at,239847_at,240849_at,241458_at,241556_at,241771_at,241817_at,242180_at,242306_at,242366_at,242980_at,243283_at,244070_at,244160_at,244626_at,244630_at,51158_at,Class
22.6735,19.9114,31.1498,14.7469,488.643,42.6137,232.166,25.5848,10.2839,6.17649,40.9542,33.1875,17.1217,17.0593,11.945,9.16676,100.02,1213.54,28.5705,716.54,43.6441,20.465,91.074,21.9436,48.9675,88.473,15.8715,1334.33,1606.09,467.946,57.8021,74.4769,18.8837,12.5136,1386.98,56.91,391.261,59.5719,170.053,71.1528,12.2441,23.2852,52.0038,151.458,228.996,178.047,77.8745,84.7649,1351.7,308.152,19.3642,27.3197,5.615,23.5169,81.1168,175.662,48.2849,8.77769,341.263,532.898,109.917,56.3998,72.9758,27.7694,552.981,6.85165,21.7191,31.899,47.0146,9.84963,12.4792,7.12538,22.6528,170.134,25.1763,21.9028,43.9948,84.9956,25.4618,12.7601,40.6465,15.3701,13.2896,1724.28,47.7297,13.6421,49.2051,52.926,48.3708,20.3364,180.809,28.2476,15.9939,482.564,9.11289,12.8531,18.498,34.1324,14.1773,35.2421,20.5256,Autism
23.6412,17.8453,18.9701,14.5025,242.454,59.1077,176.272,18.1453,7.44014,6.5432,33.0831,51.8758,20.2662,17.4697,13.4,6.62921,131.094,757.999,22.1239,533.564,51.0961,27.1209,104.495,18.2687,77.4108,104.621,15.2377,974.975,1196.33,405.101,43.8492,207.224,19.9209,12.0976,1354.66,61.7351,317.075,57.2096,227.95,50.2861,13.8901,19.8941,68.7254,165.405,166.995,126.948,70.1333,73.4857,1092.62,267.295,15.1618,31.6829,5.41513,20.8455,73.4169,208.209,66.3042,9.37871,282.332,319.021,183.16,54.8619,54.0935,43.0977,96.1373,7.84627,20.1928,31.1926,46.4255,5.99279,13.8024,5.57785,39.364,184.945,43.4637,20.7799,39.8852,66.7473,23.7595,10.8567,63.4745,16.3395,16.785,1305.87,102.565,10.5464,66.5549,47.5509,56.1879,18.9701,96.0485,29.7085,17.9067,337.4,10.2812,11.1923,18.3849,42.9129,8.47787,34.3144,23.2636,Autism
26.0772,17.4572,27.9286,11.747,225.749,48.6845,191.158,19.8145,7.72516,6.9579,30.5906,35.6969,18.0922,15.8192,12.4725,7.2786,95.9235,719.16,27.1961,594.049,46.5532,28.0315,111.336,23.9091,53.5145,95.3475,15.4223,1100.21,1141.11,460.521,59.308,335.104,15.0035,13.0647,1251.19,65.5593,350.45,96.4142,185.63,55.1371,10.7864,24.0359,57.3459,148.982,201.439,138.011,85.072,76.8111,1054.8,249.548,15.1911,22.5179,5.1453,18.0046,100.843,224.938,58.8539,8.11564,257.831,272.307,162.096,53.9064,55.5441,46.0151,162.87,7.89261,15.8486,34.5583,45.3839,8.03065,11.338,5.96982,32.0692,181.128,27.9292,18.925,47.2345,63.7788,29.8559,10.5343,56.1456,15.4545,11.1725,1091.03,63.8765,8.37844,59.8526,51.1609,44.3575,16.2044,137.709,35.0148,12.1252,329.809,8.45561,11.1261,13.5095,38.586,8.0553,29.4042,24.921,Autism
29.062,19.4212,25.7839,13.4039,326.137,69.3954,185.001,15.9351,9.13696,6.43353,35.7555,44.242,16.5538,17.5079,16.1984,7.95793,82.9014,990.859,24.5324,611.19,39.9574,28.4098,102.615,23.288,48.3057,89.3656,16.5573,1455.03,1247.96,378.276,67.4089,97.5211,18.6723,14.5726,1144.6,56.0062,289.663,82.1559,145.756,48.8304,13.6189,24.0525,59.9399,165.711,170.475,120.973,51.8891,69.1006,1217.03,262.405,19.0096,31.1913,5.39263,23.8757,124.328,213.949,44.0522,8.8285,239.535,470.868,145.541,64.373,51.5621,43.2851,267.936,6.2946,17.3545,38.4634,45.1015,6.64669,10.2512,5.76803,30.2274,178.21,22.8023,24.2317,46.1164,65.4492,18.467,9.59686,65.7184,16.0526,14.7377,1478.14,76.4658,8.52657,61.0297,47.5794,50.015,19.8032,165.962,34.2582,13.5365,382.01,9.09886,10.7558,21.274,39.6839,9.76502,33.0793,21.5766,Autism
34.5069,22.141,24.7164,15.3664,139.989,51.7076,126.359,16.9698,11.9242,6.35869,34.3752,48.9819,18.0609,23.6699,16.9885,7.02263,100.312,529.078,23.3598,298.014,42.8347,24.4972,143.473,23.8848,68.1754,159.903,16.7307,1323.33,1009.25,299.89,42.789,148.621,19.8736,18.6727,1325.93,56.4501,239.092,57.6873,159.677,54.2585,12.0167,34.5023,72.8917,173.796,120.152,74.9345,36.0831,110.181,831.559,222.537,20.0735,26.708,5.25014,21.2416,70.0168,135.206,63.2028,10.5126,227.827,228.376,199.124,63.8686,41.4654,46.6141,107.216,8.45494,24.4744,31.2034,50.2816,8.32642,16.2505,6.22782,38.5566,146.19,24.378,21.6678,53.1052,84.7072,18.4356,10.5317,80.4085,17.7528,9.68011,765.671,102.344,8.66978,61.8096,41.7531,66.3408,20.1894,81.2347,37.3432,17.8011,270.269,9.75042,11.6613,17.7552,45.077,10.2494,39.1309,27.8896,Autism
30.3195,20.3342,30.4259,15.0315,314.235,63.2827,173.341,17.2802,8.25742,6.50313,36.4747,52.398,25.0991,21.3851,20.9291,6.81863,115.209,777.223,21.5707,683.542,45.6297,13.6109,108.433,25.5354,62.0496,152.437,18.1459,876.368,1223.09,363.036,29.5832,170.581,17.358,14.937,1188.08,61.2717,354.283,33.5965,219.319,41.8428,12.9344,24.6618,74.9206,175.864,206.977,103.848,45.8643,117.409,1333.54,274.658,24.9366,31.5159,5.10372,24.2529,111.517,220.306,82.4101,8.73234,283.371,332.967,165.626,72.7864,64.3893,42.1095,155.695,6.5682,27.8703,33.1508,67.5628,7.04138,15.9117,6.7571,44.8666,129.999,51.3276,24.1619,44.7265,64.0811,16.3016,8.39515,79.507,16.9756,11.1744,1412.72,116.72,7.35739,71.1815,41.8428,59.3271,19.4717,88.1824,51.1666,14.2696,402.248,8.48025,9.80951,18.1259,55.235,9.63308,52.4843,26.7626,Autism
29.8169,21.046,37.4568,16.9236,282.426,45.1527,185.426,13.6032,8.76579,6.61473,26.6859,41.0986,18.265,16.2934,15.7712,7.83777,112.952,1004.39,24.4958,426.104,61.5765,34.3974,89.8537,29.6597,73.6362,78.5369,16.5055,1765.45,1094.99,419.153,47.26,312.976,17.1739,13.6661,1134.96,61.2685,447.522,81.0039,174.023,47.1058,13.0971,21.4587,49.4516,146.355,164.044,109.555,56.9632,71.1071,1134.22,218.299,14.0976,24.8841,6.1815,16.6698,140.167,176.048,53.8582,10.8317,382.123,342.058,141.849,54.8439,49.1305,33.8927,63.7531,8.24135,16.6698,39.4691,54.8988,11.7947,10.6912,7.25103,26.6128,112.358,23.7896,20.2435,42.615,86.6275,27.4525,10.8813,51.8225,13.6587,11.013,874.547,81.7249,9.0658,42.689,43.9751,57.2919,17.6127,87.325,28.693,12.8572,374.494,9.18918,11.5182,21.4134,35.7905,11.8239,28.001,18.3437,Autism
30.3951,22.1762,30.6428,17.8897,383.847,55.53,196.814,19.2669,8.29509,7.64499,33.2894,36.7089,16.5272,18.3914,18.4848,6.72345,73.464,1014.2,24.7348,734.552,37.8577,21.0958,138.054,28.5382,69.4954,144.961,20.3515,1121.77,1317.32,410.715,73.3002,195.061,20.456,14.9586,1106.84,62.8661,448.487,72.2536,117.831,64.6489,13.5729,22.1762,79.6924,148.985,196.182,117.181,46.942,106.783,1235.9,265.042,17.173,42.9072,5.45024,20.6712,132.746,238.088,77.071,9.6856,271.809,427.927,178.368,57.1879,40.3345,44.4952,259.775,7.92519,27.1986,34.6976,49.7464,8.06166,10.6395,6.21823,36.4081,180.589,27.9802,19.8297,50.4813,70.3137,15.9539,11.1793,67.3594,18.3683,11.6038,1857.03,118.607,7.53414,74.922,44.1664,62.5679,21.5485,149.343,35.4727,15.5022,519.937,8.05361,9.34117,19.4847,49.026,11.0927,49.41,19.3876,Autism
30.198,17.3873,30.9797,16.5756,300.335,67.4662,266.091,18.5369,8.57874,6.31611,38.4005,50.2217,21.2367,22.333,15.039,7.09644,125.185,865.735,22.1475,906.313,63.7792,29.1238,96.8805,19.6716,59.094,100.31,17.532,2149.92,1172.84,432.393,45.9206,182.493,24.7575,14.8944,1222.68,57.2795,426.743,57.8655,123.033,46.9403,10.6216,18.5674,66.2758,115.535,228.688,117.858,52.9629,97.3681,1405.51,266,21.3477,27.4113,5.46462,19.849,105.871,244.669,60.0432,8.47174,299.394,454.691,151.301,58.1966,59.2659,40.082,95.9964,6.11238,18.8822,33.7204,39.9682,8.29065,12.8446,6.70353,35.8696,159.987,53.2187,16.7293,45.3729,52.4177,41.418,11.2534,69.4082,16.3508,12.5873,940.621,75.5192,7.2402,61.4147,49.203,47.2714,20.0002,107.831,37.9345,17.2176,409.788,11.8367,10.5082,23.1726,43.2253,8.74108,32.1446,18.5821,Autism
29.0288,17.4528,32.1096,15.5171,425.842,49.3055,146.97,16.9632,8.33624,6.20501,26.728,38.1829,11.4429,12.9726,10.7392,8.77307,123.895,750.385,22.0645,617.177,39.1436,37.9702,108.894,20.2141,63.1362,97.3848,18.9562,1509.82,1129.77,470.795,62.0285,285.477,19.6821,11.0015,1375.58,72.7669,349.62,101.023,124.34,58.7148,13.5149,18.4778,57.34,133.708,175.692,150.601,54.5578,80.0974,1427.71,226.355,16.5113,29.478,5.48992,14.3137,127.764,156.182,55.6342,7.10789,310.974,417.415,170.224,56.364,49.7825,39.7926,108.924,6.39953,21.8126,30.8384,48.0244,9.11982,10.1744,5.5396,32.0748,140.985,31.1728,18.9362,45.8785,63.0286,25.3013,12.9784,54.1496,13.8687,15.0816,1284.89,62.9958,7.97597,55.4522,48.1845,51.509,15.806,128.111,32.1532,14.3004,439.312,6.61619,11.4021,17.5509,45.0098,8.75672,34.6873,23.3984,Autism
32.6495,18.0435,32.6615,16.2029,161.573,41.2447,166.9,13.5435,9.47174,7.37977,33.4933,51.7271,23.3866,24.9634,13.4347,6.99322,95.5761,947.477,26.2865,432.397,49.5836,11.4841,148.779,25.6031,66.3368,161.228,22.2618,1496.63,1197.27,420.436,53.0299,105.777,17.2161,20.8427,1164.64,73.7112,374.756,86.1675,153.695,53.4695,10.8013,30.5904,71.9306,151.685,155.626,135.082,58.5562,119.261,1271.71,252.217,17.1048,34.3148,5.28369,24.2304,143.553,175.068,73.1953,10.5641,348.552,325.276,223.032,58.0277,58.3543,47.4078,209.125,7.57887,28.6394,38.9202,41.8739,7.60352,12.9348,6.00481,37.7087,160.57,29.8333,21.5079,51.4337,69.8616,20.0593,9.52538,96.2392,15.8192,10.4735,1213.15,95.0127,7.39879,82.5655,39.904,77.0152,22.2852,113.233,43.9848,17.9485,389.036,9.88068,11.4551,18.8334,43.3513,13.8275,39.6188,19.0166,Autism
29.8682,15.4776,24.4245,16.9031,270.057,51.0663,218.387,15.1383,7.16404,7.68622,27.9869,39.8663,20.0994,15.8161,14.3989,8.8231,138.899,844.153,19.1325,709.387,54.2638,28.1563,101.335,20.4977,68.7655,111.51,16.8366,1122.12,1020.77,420.776,33.4684,168.615,18.7645,11.9133,1370.83,70.1676,299.419,85.2098,177.764,60.1323,13.5495,25.7578,76.2816,135.93,122.961,89.8222,43.2312,96.8239,1443.08,223.893,18.3933,24.3164,5.44303,18.7761,91.0815,176.018,58.4438,7.4561,380.174,382.774,173.536,62.7671,66.6082,43.5213,188.264,6.4961,25.6304,38.895,60.1323,7.4937,13.5381,5.55433,29.5182,141.248,47.9233,16.8135,47.5072,72.1853,25.5864,9.56261,64.6116,19.4658,13.86,1032.39,85.5665,8.43467,60.4856,37.758,59.8409,21.199,76.2889,35.306,14.7969,403.761,9.72457,12.1763,18.0583,44.3285,8.15841,35.8964,20.2402,Autism
27.9262,22.7379,38.0291,19.0035,333.309,53.491,203.916,20.7593,9.65553,7.78727,32.8918,34.835,16.9935,18.0353,13.4126,7.16119,82.7312,1019.31,28.8815,759.078,75.0293,38.6373,125.257,24.8275,70.1394,114.318,17.5615,1333.29,1322.69,592.515,86.2966,270.532,18.8335,17.6748,1025.97,43.3125,592.316,106.411,129.03,57.2351,17.462,36.6333,67.7981,152.14,193.648,80.9039,40.6805,102.707,1589.99,312.698,18.841,28.8412,5.48475,18.6481,127.055,217.148,68.8452,9.12877,358.875,431.739,175.79,56.8111,52.9544,42.9013,416.099,6.57523,24.8813,35.9312,46.1745,12.4404,13.9898,6.34439,38.4012,126.551,33.56,19.3492,48.6455,71.7665,20.8483,12.8972,52.1516,16.1945,8.83315,1380.28,73.3835,9.09332,70.4503,52.661,65.9742,22.9754,142.905,34.3641,13.9975,625.077,8.08733,14.4499,16.1451,57.8498,8.71027,42.2579,24.4251,Autism
28.622,18.1358,20.4482,11.8815,247.152,67.7586,227.981,16.241,8.74147,6.85272,26.4982,31.3917,14.6225,11.6642,35.3202,8.82177,99.2672,844.092,26.1026,493.202,43.7291,17.4358,110.703,26.7425,46.7242,93.8665,33.854,1841.07,1263.04,333.259,54.5574,157.527,17.6184,10.9337,961.02,43.6828,508.249,89.7233,197.35,63.3278,17.5909,26.6254,75.7905,124.757,200.13,115.224,35.7377,86.4921,1096.8,301.926,15.2102,32.8615,5.00356,41.1274,88.1511,190.007,49.9643,7.54672,276.117,362.309,159.392,37.0093,47.5198,42.9615,210.31,5.67703,15.9719,33.7304,47.7609,8.16098,14.1962,5.63822,28.4007,159.982,19.1526,20.5418,41.2984,62.4006,18.9189,9.6522,100.737,15.2068,15.1912,1075.53,99.6601,8.91487,64.2351,50.5053,50.3542,14.8556,123.304,37.8869,15.4901,388.98,7.60099,9.54034,14.3017,39.8244,11.6528,53.474,18.0074,Autism
22.3593,18.7612,30.2559,14.2817,246.963,62.9869,171.134,17.8347,7.88612,5.7741,40.86,36.4868,13.2246,12.6823,11.3207,8.22039,115.798,704.38,23.5826,377.504,54.9635,24.6882,93.0635,23.6876,64.9108,76.2329,19.6745,1581.01,1051.69,326.534,67.8817,233.877,20.0146,12.6078,1156.7,45.2152,394.238,69.1316,170.285,51.8274,13.6361,25.2448,46.8685,137.04,227.751,140.464,75.1093,62.3199,1215.52,276.574,9.57445,33.6088,4.69011,23.2538,133.921,196.895,45.4962,8.54948,261.899,316.713,134.632,50.1662,52.5325,29.8088,283.267,6.1844,14.8103,30.3833,46.777,7.46863,10.2979,6.1844,29.1452,183.493,25.1323,19.0663,29.5045,72.3664,20.2937,8.8233,45.2664,13.4563,16.5375,1008.34,59.8519,9.25499,54.4931,47.3516,51.8427,16.985,123.109,30.6557,14.2923,377.717,9.20075,13.114,18.1099,36.9109,7.8817,30.5472,19.8999,Autism
26.4167,16.4463,25.8463,14.535,300.241,49.3799,201.023,12.6997,9.0191,5.95518,36.3642,34.1771,14.4305,13.9552,24.9968,7.50582,81.5815,1143.41,23.2252,581.803,41.3626,21.1018,105.919,21.1784,59.7784,116.314,18.5741,1379.63,1188.57,406.771,62.6708,315.179,16.4509,16.4509,1142.13,53.8759,427.218,77.2893,181.404,53.2984,16.4117,25.3006,72.5472,130.239,209.148,136.08,63.673,62.4999,1173.89,303.546,19.5094,42.1037,5.85515,21.3356,109.051,214.982,47.4422,7.8735,327.604,317.917,111.533,44.3153,60.0933,40.8497,268.92,10.6452,16.055,30.1167,56.7803,8.455,13.575,6.04755,41.8512,201.897,31.1097,29.2503,36.3297,50.2596,32.6975,10.5658,73.3765,11.525,12.4836,1387.39,63.5898,7.46481,61.292,52.0433,49.0749,17.5723,162.098,37.7852,12.887,400.447,10.061,7.85775,16.912,35.3181,9.11131,42.7266,16.5192,Autism
26.967,16.7678,28.4681,14.0166,311.755,67.3434,180.652,18.1523,7.73111,7.33775,34.8517,44.9658,15.9664,22.2863,16.4998,7.74636,112.925,991.673,22.5897,739.674,50.4303,16.6682,116.188,19.7536,62.6022,165.912,16.7978,1361.9,1432.71,390.162,45.1632,52.5057,18.6229,16.8745,1373.81,51.4487,453.356,52.3,145.651,45.5801,12.1628,26.1499,72.0374,161.279,234.599,133.535,62.4731,111.921,1153.83,340.727,17.3394,31.7457,5.01987,20.7813,136.9,212.856,91.8654,8.79928,312.607,403.4,173.28,70.1537,56.9865,45.1807,474.777,7.11243,30.4195,35.6219,52.8346,7.73414,12.9741,5.59805,41.5221,112.993,59.8754,20.1166,47.7544,83.5158,31.1213,10.0511,85.9356,17.0885,12.9133,2046.82,103.389,7.63941,67.0636,55.1281,58.512,23.6643,128.809,43.1946,20.5565,430.915,11.6223,10.81,18.269,44.1523,9.41331,44.1221,21.3142,Autism
